Gene,Score
SH3BP4,-0.22288
SH3BP5,-0.104956
SH3BP5L,0.020462
SH3D19,0.2489257
SH3D21,-0.359655
SH3GL1,0.109695
SH3GL2,0.0069555
SH3GL3,-0.1050539
SH3GLB1,-0.0750165
SH3GLB2,0.076505
SH3KBP1,0.048763
SH3PXD2A,-0.1078875
SH3PXD2B,0.024495
SH3RF1,0.067895
SH3RF2,0.036339
SH3RF3,0.2637905
SH3TC1,-0.269415
SH3TC2,-0.085668
SH3YL1,-0.143245
SHANK1,-0.1114455
SHANK2,0.245764
SHANK3,0.013694
SHARPIN,-0.41199
SHB,0.0728875
SHBG,0.098738
SHC1,0.122828
SHC2,-0.1314885
SHC3,0.040949
SHC4,0.0552345
SHCBP1,-0.177075
SHCBP1L,0.15742
SHD,0.078255
SHE,0.0199245
SHF,-0.287985
SHFL,0.462595
SHH,0.1097665
SHISA2,0.0738165
SHISA3,-0.450535
SHISA4,-0.1460185
SHISA5,0.135641
SHISA6,0.0787457
SHISA7,-0.1808115
SHISA8,0.185642
SHISA9,0.1410875
SHISAL1,0.280375
SHISAL2A,-0.05666
SHISAL2B,0.157735
SHKBP1,0.004145
SHLD1,0.53025
SHLD2,-0.22934
SHMT1,-0.109478
SHMT2,0.0559485
SHOC1,-0.181589
SHOC2,-0.872595
SHOX,-0.1021165
SHOX2,0.074895
SHPRH,0.269398
SHQ1,-0.03321
SHROOM1,-0.012455
SHROOM2,0.01411385
SHROOM3,-0.00816
SHROOM4,0.262835
SHTN1,0.135542
SIAE,-0.050447
SIAH1,-0.1555205
SIAH2,0.29064
SIAH3,-0.12147
SIDT1,0.1680675
SIDT2,0.13871
SIGIRR,-0.1187495
SIGLEC1,0.1234675
SIGLEC10,0.0566485
SIGLEC11,0.17545
SIGLEC12,0.02262125
SIGLEC15,0.2112755
SIGLEC5,0.09042
SIGLEC6,0.144785
SIGLEC7,-0.13766
SIGLEC8,-0.0375725
SIGLEC9,0.22701
SIGMAR1,-0.217586
SIK1,0.1634
SIK2,-0.624265
SIK3,-0.0900565
SIKE1,-0.218882
SIL1,-0.039675
SIM1,-0.08267935
SIM2,0.0322245
SIMC1,0.168835
SIN3A,-0.20307036
SIN3B,-0.1333005
SINHCAF,0.24289
SIPA1,-0.0144381
SIPA1L1,-0.10216
SIPA1L2,-0.00956
SIPA1L3,-0.052683
SIRPA,-0.062742
SIRPB1,0.240695
SIRPD,0.0026
SIRPG,0.193928
SIRT1,-0.170305
SIRT2,0.24803
SIRT3,-0.0114605
SIRT4,0.107483
SIRT5,0.346905
SIRT6,-0.120375
SIRT7,-0.1003145
SIVA1,0.2633675
SIX1,0.03536
SIX2,0.03325
SIX3,0.159325
SIX4,0.0694615
SIX5,0.00182
SIX6,0.072755
SKA1,0.0022
SKA2,0.309345
SKA3,0.11889
SKAP1,-0.352955
SKAP2,-0.040235
SKI,0.020833
SKIC2,-0.18288
SKIC3,0.073145
SKIC8,0.267035
SKIDA1,-0.0825205
SKIL,-0.0935805
SKOR1,0.1133135
SKOR2,0.13301
SKP1,0.09172
SLA2,0.911935
SLAIN1,0.117505
SLAIN2,0.067428
SLAMF1,0.04336005
SLAMF6,0.898655
SLAMF7,-0.02207515
SLAMF8,0.127954
SLAMF9,-0.1433815
SLBP,0.31116
SLC10A1,0.136797
SLC10A2,-0.21116
SLC10A3,-0.041274
SLC10A4,0.049676
SLC10A5,-0.2968145
SLC10A6,0.084227
SLC10A7,0.021287
SLC11A1,-0.110016
SLC11A2,-0.126751
SLC12A1,0.008255
SLC12A2,-0.087555
SLC12A3,0.085955
SLC12A4,0.041583
SLC12A5,-0.078322
SLC12A6,0.029642
SLC12A7,-0.307915
SLC12A8,0.0636112
SLC12A9,-0.0687475
SLC13A1,0.03376995
SLC13A2,-0.133325
SLC13A3,0.120946
SLC13A4,-0.182405
SLC13A5,0.095625
SLC14A1,-0.0460255
SLC14A2,0.22939
SLC15A1,0.14733
SLC15A2,-0.1562015
SLC15A3,-0.163598
SLC15A4,-0.276775
SLC15A5,0.139685
SLC16A1,-0.27697
SLC16A10,0.091323
SLC16A11,-0.006045
SLC16A12,-0.07004
SLC16A13,-0.093804
SLC16A14,-0.0244
SLC16A2,0.1883235
SLC16A3,0.224135
SLC16A4,-0.0172615
SLC16A5,-0.1009175
SLC16A6,-0.123447
SLC16A7,0.057215
SLC16A8,-0.046696
SLC16A9,0.355965
SLC17A1,-0.077838
SLC17A3,0.346675
SLC17A4,0.33058
SLC17A5,-0.27018
SLC17A6,-0.0667
SLC17A7,-0.1613675
SLC17A8,-0.0477345
SLC17A9,0.03446
SLC18A1,0.128707
SLC18A2,-0.067511
SLC18A3,-0.335234
SLC18B1,-0.03328
SLC19A1,0.1522235
SLC19A2,-0.38329
SLC19A3,0.09812
SLC1A1,-0.0354125
SLC1A2,0.123137
SLC1A3,-0.022226
SLC1A4,-0.0167
SLC1A5,0.0283269
SLC1A6,-0.016615
SLC1A7,0.04237285
SLC20A1,0.1940295
SLC20A2,-0.771785
SLC22A1,0.053551
SLC22A10,0.147545
SLC22A11,0.147425
SLC22A12,0.30709
SLC22A13,-0.267265
SLC22A14,-0.07041
SLC22A15,-0.0943035
SLC22A16,0.08549
SLC22A17,-0.020505
SLC22A18,-0.03426
SLC22A18AS,0.1919325
SLC22A2,0.223751
SLC22A20,-0.33507
SLC22A23,1.5e-05
SLC22A24,0.002839
SLC22A25,0.072659
SLC22A3,-0.0193165
SLC22A31,-0.0782325
SLC22A4,0.163535
SLC22A5,0.035973925
SLC22A6,-0.025536
SLC22A7,0.1153555
SLC22A8,-0.08168
SLC22A9,-0.14213
SLC23A1,0.1948705
SLC23A2,0.1321325
SLC23A3,0.0438185
SLC24A1,0.173075
SLC24A2,0.1910075
SLC24A3,-0.0258185
SLC24A4,0.203435
SLC24A5,0.185092
SLC25A1,0.11479653
SLC25A10,0.0764135
SLC25A11,-0.182055
SLC25A12,0.4426795
SLC25A13,0.007075
SLC25A14,0.02186
SLC25A15,-0.05886325
SLC25A16,-0.1107467
SLC25A17,-0.0647305
SLC25A18,-0.039431
SLC25A19,-0.185738
SLC25A2,0.05766
SLC25A20,0.0713495
SLC25A21,-0.1153975
SLC25A22,0.000565
SLC25A23,0.0697795
SLC25A24,0.421035
SLC25A25,-0.0169
SLC25A26,0.1143505
SLC25A27,-0.0138885
SLC25A28,-0.084435
SLC25A29,0.206481
SLC25A3,-0.02091
SLC25A30,-0.295178
SLC25A31,0.141925
SLC25A32,0.1223865
SLC25A33,-0.07324
SLC25A34,0.028963
SLC25A35,0.3691
SLC25A36,0.163835
SLC25A37,-0.23748
SLC25A38,-0.216335
SLC25A39,-0.0581805
SLC25A4,0.232095
SLC25A40,-0.0730575
SLC25A41,0.0196045
SLC25A42,0.0422336
SLC25A43,0.27653
SLC25A44,0.008885
SLC25A45,-0.04786
SLC25A46,0.0670555
SLC25A47,-0.0849655
SLC25A48,0.214
SLC25A5,0.033385
SLC25A51,0.077315
SLC25A52,0.037021
SLC25A53,-0.2375235
SLC25A6,-0.08443015
SLC26A1,0.02532
SLC26A10,0.039685
SLC26A11,-0.06465
SLC26A2,0.2153945
SLC26A3,-0.1703705
SLC26A4,-0.109685
SLC26A5,0.1000485
SLC26A6,-0.146934
SLC26A7,0.06668
SLC26A8,0.059379
SLC26A9,-0.13062
SLC27A1,0.2667755
SLC27A2,0.28175
SLC27A3,0.029886
SLC27A4,-0.036522854
SLC27A5,-0.3600735
SLC27A6,0.046308
SLC28A1,0.044985
SLC28A2,0.062447
SLC28A3,-0.0023675
SLC29A1,-0.044413
SLC29A2,-0.068472
SLC29A3,-0.184837
SLC29A4,-0.27282
SLC2A1,-0.2484195
SLC2A10,-0.23626
SLC2A11,0.022882
SLC2A12,0.171975
SLC2A13,0.102099
SLC2A14,0.103393
SLC2A2,-0.020285
SLC2A3,0.033719
SLC2A4,0.020979
SLC2A4RG,0.0379512
SLC2A5,-0.39364
SLC2A6,-0.053833
SLC2A7,0.08184
SLC2A8,0.16327
SLC2A9,0.17241
SLC30A1,-0.067355
SLC30A10,-0.018318
SLC30A2,-0.15101396
SLC30A3,0.286985
SLC30A4,0.01688
SLC30A5,-0.232459
SLC30A6,-0.0413165
SLC30A7,-0.081654
SLC30A8,-0.0693315
SLC30A9,-0.0403305
SLC31A1,-0.037162
SLC31A2,0.0615305
SLC32A1,-0.03949
SLC33A1,0.14101
SLC34A1,-0.06652975
SLC34A2,-0.232403
SLC34A3,0.1336105
SLC35A1,0.111722
SLC35A2,-0.104889
SLC35A3,0.143115
SLC35A4,0.0760535
SLC35A5,-0.124907
SLC35B1,-0.1327575
SLC35B2,-0.101665
SLC35B3,0.080773
SLC35B4,-0.186815
SLC35C1,-0.105695
SLC35C2,-0.02522655
SLC35D1,-0.03774
SLC35D2,-0.0706215
SLC35D3,0.016275
SLC35E1,-0.015064
SLC35E2,-0.08474
SLC35E2B,0.197294
SLC35E3,-0.279445
SLC35E4,-0.12181
SLC35F1,0.266775
SLC35F2,0.043333
SLC35F3,0.068324
SLC35F4,0.0298565
SLC35F5,-0.009455
SLC35G1,0.181547
SLC35G2,0.2364005
SLC35G3,0.216135
SLC35G4,0.18781
SLC35G5,0.0496282
SLC35G6,-0.2670205
SLC36A1,-0.226805
SLC36A2,-0.0708115
SLC36A3,0.204965
SLC36A4,0.033985
SLC37A1,0.136887
SLC37A2,0.098711
SLC37A3,0.27712
SLC37A4,-0.1885
SLC38A1,0.112672865
SLC38A10,0.15979
SLC38A11,-0.06297
SLC38A2,0.18048425
SLC38A3,-0.228825
SLC38A4,0.19145
SLC38A5,-0.402005
SLC38A6,-0.35535
SLC38A7,0.005605
SLC38A8,-0.18597
SLC38A9,-0.21000515
SLC39A1,-0.379405
SLC39A10,0.15033
SLC39A11,-0.06166
SLC39A12,-0.42814
SLC39A13,-0.054284
SLC39A14,0.103129
SLC39A2,0.088117
SLC39A3,-0.058115
SLC39A4,0.31881
SLC39A5,-0.0765785
SLC39A6,0.0602695
SLC39A7,0.02194
SLC39A8,-0.29528
SLC39A9,-0.0742405
SLC3A1,-0.035724
SLC3A2,-0.04549
SLC40A1,0.066855
SLC41A1,-0.27381274
SLC41A2,-0.30688
SLC41A3,0.1985965
SLC43A1,0.01020845
SLC43A2,0.0087
SLC43A3,-0.35742
SLC44A1,-0.048885
SLC44A2,0.279825
SLC44A3,0.02648
SLC44A4,0.08600515
SLC44A5,0.04266045
SLC45A1,-0.0575795
SLC45A2,0.486805
SLC45A3,-0.0133889
SLC45A4,-0.0375035
SLC46A1,0.24131
SLC46A2,-0.01196
SLC46A3,-0.077116
SLC47A1,-0.0397715
SLC47A2,-0.0268135
SLC48A1,0.231985
SLC49A3,0.112904
SLC49A4,0.14518
SLC4A1,-0.235405
SLC4A10,0.027045
SLC4A11,-0.158655
SLC4A1AP,-0.11565
SLC4A2,0.0018
SLC4A3,0.2741075
SLC4A4,0.0244715
SLC4A7,0.227319
SLC4A8,0.421575
SLC4A9,-0.1432145
SLC50A1,-0.0115215
SLC51A,0.0940335
SLC51B,0.42175
SLC52A1,0.1941035
SLC52A2,-0.1196325
SLC52A3,-0.2099
SLC5A1,-0.055913
SLC5A10,-0.264048
SLC5A11,-0.054018
SLC5A12,0.046238
SLC5A2,-0.23973
SLC5A3,0.0183725
SLC5A4,-0.148302
SLC5A5,0.07844
SLC5A6,-0.12401
SLC5A7,0.025903
SLC5A8,-0.0744755
SLC5A9,-0.247925
SLC66A1,-0.00343
SLC66A2,-0.146296
SLC66A3,-0.3164635
SLC6A1,0.246085
SLC6A11,0.174019
SLC6A12,0.1637545
SLC6A13,0.067854
SLC6A14,-0.107113
SLC6A15,0.0840325
SLC6A16,0.1300467
SLC6A17,-0.088782
SLC6A18,0.21838
SLC6A19,0.0744495
SLC6A2,0.004565875
SLC6A20,0.0803345
SLC6A3,-0.399495
SLC6A4,0.15320726
SLC6A6,0.056555
SLC6A7,0.041725
SLC6A8,-0.1974804
SLC6A9,0.083041
SLC7A1,0.216485
SLC7A10,0.219655
SLC7A11,-0.156875
SLC7A13,0.283345
SLC7A14,-0.04057
SLC7A2,0.13683915
SLC7A3,-0.107315
SLC7A4,0.009885
SLC7A5,-0.0351
SLC7A6,-0.2881845
SLC7A6OS,0.057592
SLC7A7,-0.062625
SLC7A8,0.12584625
SLC7A9,0.061995
SLC8A1,-0.193808
SLC8A2,-0.009485
SLC8A3,0.1151985
SLC8B1,0.05632
SLC9A1,0.26432
SLC9A2,-0.403345
SLC9A3,-0.15355
SLC9A4,0.1924
SLC9A5,-0.00207
SLC9A6,-0.0395945
SLC9A7,-0.147671
SLC9A8,-0.036152
SLC9A9,0.19925
SLC9B1,-0.0883975
SLC9B2,0.108569
SLC9C1,-0.271986
SLC9C2,0.0660285
SLCO1A2,-0.298095
SLCO1B1,-0.1279415
SLCO1B3,-0.04324
SLCO1B7,-0.0103595
SLCO1C1,-0.046395
SLCO2A1,0.24703
SLCO2B1,-0.40697
SLCO3A1,-0.1252855
SLCO4A1,0.110092
SLCO4C1,-0.02481445
SLCO5A1,0.26747
SLCO6A1,-0.119306
SLFN11,-0.170046
SLFN12,0.0402785
SLFN12L,-0.119476
SLFN13,-0.092435
SLFN14,-0.179585
SLFN5,-0.0564415
SLFNL1,0.02154
SLIRP,0.1728525
SLIT1,-0.099138
SLIT2,0.0948435
SLIT3,-0.11031
SLITRK1,0.051354
SLITRK2,-0.0837725
SLITRK3,0.122663
SLITRK4,-0.033655
SLITRK5,-0.0644
SLITRK6,0.180837
SLMAP,-0.0667295
SLN,0.14266
SLPI,0.125575
SLTM,0.173185
SLU7,-0.03075
SLURP1,-0.2124455
SLX1B,-0.03208135
SLX4,-0.0986
SLX4IP,-0.213515
SLX9,0.25783
SMAD2,0.1015755
SMAD3,0.12243
SMAD4,0.080494
SMAD5,-0.12947622
SMAD6,0.2066755
SMAD7,0.284655
SMAD9,-0.076695
SMAGP,-0.223035
SMAP1,0.0559035
SMARCA1,-0.019635
SMARCA2,-0.31034
SMARCA4,0.1136425
SMARCA5,-0.0235975
SMARCAD1,-0.085755
SMARCAL1,-0.0934285
SMARCB1,0.1619532
SMARCC1,0.218835
SMARCC2,0.301883
SMARCD1,0.15269
SMARCD2,0.33279
SMARCD3,-0.026725
SMARCE1,-0.08272
SMC1A,0.3109055
SMC1B,-0.302965
SMC2,0.1349005
SMC3,0.704595
SMC4,0.362374
SMC5,-0.246245
SMC6,-0.184956
SMCHD1,-0.0755655
SMCO1,-0.0883305
SMCO2,-0.1417085
SMCO3,0.1101615
SMCO4,0.01102
SMCP,-0.087091
SMCR8,0.189385
SMDT1,-0.248545
SMG1,-0.208565
SMG5,-0.05455625
SMG6,-0.05847635
SMG7,-0.41298
SMG8,-0.092235
SMG9,-0.04851
SMIM1,0.0830264
SMIM10,-0.178235
SMIM10L1,0.082461
SMIM11B,0.22468
SMIM12,-0.053352
SMIM13,-0.1372
SMIM14,-0.0958495
SMIM15,-0.1672605
SMIM17,-0.339445
SMIM18,-0.0187435
SMIM19,0.32779
SMIM2,0.01517
SMIM20,0.0169631
SMIM21,-0.0457615
SMIM22,0.298785
SMIM23,0.094355
SMIM24,-0.048079
SMIM25,0.244942
SMIM29,-0.0209645
SMIM3,-0.046977
SMIM5,-0.264753
SMIM6,-0.13558026
SMIM7,-0.0390755
SMIM8,0.048025
SMIM9,-0.0687815
SMKR1,0.1729914
SMLR1,0.0504879
SMN1,0.0755382
SMNDC1,0.000436
SMOC1,0.283865
SMOC2,0.019325
SMOX,0.08137873
SMPD1,-0.1281045
SMPD2,-0.1506315
SMPD3,-0.25734
SMPD4,0.0461364
SMPDL3A,0.344325
SMPDL3B,-0.12221
SMPX,-0.324505
SMR3A,-0.163855
SMR3B,0.07198995
SMTN,0.31654
SMTNL1,-0.240045
SMTNL2,-0.090923
SMU1,-0.90162
SMUG1,0.093515
SMURF1,0.15179
SMURF2,-0.189075
SMYD1,0.020096
SMYD2,-0.26914
SMYD3,0.05484
SMYD4,-0.06941
SMYD5,-0.0397735
SNAI1,-0.0926575
SNAI2,0.487345
SNAI3,0.180015
SNAP23,0.02537815
SNAP25,0.1267675
SNAP29,-0.12791
SNAP47,-0.293446
SNAP91,0.00972
SNAPC1,0.151538
SNAPC2,-0.277645
SNAPC3,-0.236385
SNAPC4,-0.044055
SNAPC5,-0.0157035
SNAPIN,0.151881
SNCA,0.067769
SNCAIP,0.0748835
SNCB,-0.1465915
SNCG,-0.006935
SND1,0.1735705
SNED1,-0.18754
SNF8,0.500385
SNIP1,-0.1139935
SNN,-0.1134135
SNORC,-0.133712
SNPH,0.1503955
SNRK,0.050859
SNRNP200,0.169225
SNRNP25,0.009470234
SNRNP27,0.14986
SNRNP35,0.0366245
SNRNP40,0.502515
SNRNP48,0.133559
SNRNP70,0.07618
SNRPA,0.022813
SNRPA1,-0.18508
SNRPB,-0.1198965
SNRPB2,0.64382
SNRPC,0.115075
SNRPD2,-0.012436
SNRPD3,-0.0978905
SNRPE,0.076965
SNRPF,-0.02337
SNRPG,0.249025
SNRPN,0.1536
SNTA1,0.05795
SNTB1,-0.027921
SNTB2,-0.215815
SNTG1,0.1334805
SNTG2,-0.080008
SNTN,-0.002104
SNUPN,0.250815
SNW1,-0.401855
SNX1,0.162985
SNX10,0.1129003
SNX11,-0.07276
SNX12,-0.006065
SNX13,-0.221335
SNX14,-0.27612
SNX15,-0.175474
SNX16,-0.07274
SNX17,-0.201145
SNX18,0.141454
SNX19,-0.0719645
SNX2,0.18598
SNX20,0.061681
SNX21,-0.03928
SNX22,-0.202535
SNX24,0.042505
SNX25,0.263935
SNX27,-0.10771
SNX29,0.1011
SNX3,-0.29502
SNX31,0.1855795
SNX32,-0.261499
SNX33,0.04997275
SNX4,-0.0996325
SNX5,-0.011358
SNX6,-0.025498
SNX7,-0.12436
SNX8,0.34474
SNX9,-0.31564
SOAT1,0.052952
SOAT2,-0.102588
SOBP,-0.17646
SOCS1,0.1857224
SOCS2,-0.0063
SOCS3,0.53616
SOCS5,-0.082095
SOCS6,0.09545617
SOD1,0.17269
SOD2,0.251
SOD3,-0.04208
SOGA1,0.037795
SOGA3,-0.099346
SOHLH1,0.12899
SOHLH2,-0.1185525
SON,0.13198
SORBS1,-0.04877
SORBS2,0.11883
SORBS3,-0.27351
SORCS1,0.017755
SORCS2,-0.2245505
SORCS3,0.1251075
SORD,0.0797
SORL1,0.18102
SORT1,-0.012955
SOS1,0.2445318
SOS2,-0.1206855
SOST,0.024915
SOSTDC1,-0.12897485
SOWAHA,0.1317435
SOWAHB,0.060874
SOWAHC,0.59328
SOWAHD,-0.1725195
SOX1,-0.0133895
SOX10,-0.13554
SOX11,-0.14356
SOX12,0.22658
SOX13,-0.0573645
SOX14,0.12635
SOX15,0.012322
SOX17,-0.1472365
SOX18,0.08045
SOX2,-0.19748
SOX21,0.058265
SOX3,-0.0521
SOX30,-0.48418
SOX4,0.22488
SOX5,0.22978
SOX6,-0.10762
SOX7,0.25512
SOX8,0.252225
SOX9,-0.02026975
SP1,0.892955
SP100,0.35942
SP110,-0.1279245
SP140,-0.046883
SP140L,0.0089535
SP2,-0.484645
SP3,-0.29049
SP4,-0.09172
SP5,0.117999
SP6,-0.133302
SP7,-0.075741
SP8,-0.03282
SP9,-0.0817395
SPA17,0.14596
SPACA1,-0.07302
SPACA3,0.219105
SPACA4,-0.238975
SPACA5,-0.0196535
SPACA5B,-0.153765
SPACA6,0.214825
SPACA7,-0.22172
SPACA9,0.270685
SPACDR,-0.0384045
SPAG1,-0.092135
SPAG11B,-0.0742
SPAG16,0.0571351
SPAG17,-0.251875
SPAG4,0.182241
SPAG5,0.051467754
SPAG6,-0.114074
SPAG7,0.089337
SPAG8,0.1353917
SPAG9,-0.002394
SPAM1,-0.1627875
SPANXA1,0.1130005
SPANXB1,0.11864835
SPANXD,0.1543435
SPANXN1,-0.029465
SPANXN2,-0.2131485
SPANXN3,0.18041
SPANXN4,0.276185
SPANXN5,-0.133735
SPARC,-0.02253715
SPARCL1,-0.03078
SPART,-0.0739805
SPAST,-0.011371
SPATA12,-0.282335
SPATA13,0.190762
SPATA16,0.0124755
SPATA17,0.075103
SPATA18,0.1525525
SPATA19,-0.133526
SPATA2,0.162409
SPATA20,0.05759223
SPATA21,0.014665
SPATA22,-0.03382
SPATA24,-0.27323
SPATA25,-0.5427
SPATA2L,-0.2357905
SPATA3,-0.06328
SPATA31A1,0.17225
SPATA31A6,-0.13096
SPATA31A7,0.0055025
SPATA31C1,-0.22619
SPATA31C2,0.2683855
SPATA31D1,-0.02461
SPATA31D4,-0.10472
SPATA31E1,0.1106675
SPATA31F1,0.0557565
SPATA31F3,0.33178
SPATA32,-0.2291615
SPATA33,0.13943
SPATA4,0.020745
SPATA45,0.1145095
SPATA46,-0.1727355
SPATA6,0.0251615
SPATA6L,0.012232
SPATA7,-0.0614295
SPATA9,-0.1727975
SPATC1,0.25944
SPATC1L,-0.20012
SPATS1,0.209595
SPATS2,0.270815
SPATS2L,-0.0309084
SPC24,0.0297
SPC25,0.5187
SPCS1,0.1792995
SPCS2,-1.3625
SPCS3,-0.73383
SPDEF,0.109344
SPDL1,0.037405
SPDYA,-0.15306
SPDYC,-0.0727625
SPDYE1,0.011205
SPDYE16,0.0229487
SPDYE2,0.0512805
SPDYE3,0.391309
SPDYE4,-0.00508
SPDYE5,0.0456
SPDYE6,-0.0702505
SPECC1,0.13202095
SPECC1L,-0.1237525
SPEF1,-0.222255
SPEF2,-0.236355
SPEG,0.18199
SPEM1,0.186232
SPEM2,0.0307275
SPEN,-0.50279
SPG11,0.06339
SPG21,0.126891
SPG7,0.049685
SPHAR,-0.033851
SPHK1,0.1788105
SPHK2,-0.34632
SPHKAP,0.232985
SPI1,0.21866
SPIB,-0.0266614
SPIC,0.034208
SPICE1,0.3431925
SPIDR,-0.004385
SPIN2A,0.2821775
SPIN2B,0.151525
SPIN3,-0.00474
SPIN4,0.043505
SPINDOC,-0.311555
SPINK1,-0.0288665
SPINK13,-0.1174765
SPINK14,0.16861
SPINK2,-0.209785
SPINK4,0.02658
SPINK5,0.1756
SPINK6,0.43712
SPINK7,-0.053442616
SPINK8,0.0418311
SPINK9,-0.2424715
SPINT1,0.136075
SPINT2,-0.09940276
SPINT3,-0.080684
SPINT4,0.033095
SPIRE1,-0.078265
SPIRE2,-0.38022
SPMAP1,-0.1701085
SPMAP2,0.1230665
SPMAP2L,0.149055
SPMIP10,0.1823985
SPMIP2,0.05998
SPMIP3,0.061241
SPMIP4,-0.0886645
SPMIP5,0.14163
SPMIP6,-0.086278
SPMIP7,-0.144105
SPMIP8,0.0938
SPMIP9,-0.167075
SPNS1,-0.6499572
SPNS2,0.1516485
SPNS3,-0.025625
SPO11,-0.10613
SPOCD1,-0.263645
SPOCK1,0.317365
SPOCK2,0.094245
SPOCK3,0.1589505
SPON1,-0.210154
SPON2,-0.1191485
SPOP,0.444105
SPOPL,-0.311735
SPOUT1,0.015225
SPPL2A,0.130101
SPPL2B,0.39167675
SPPL2C,-0.20446
SPPL3,0.06303363
SPRED1,0.1264915
SPRED2,-0.28356
SPRED3,-0.39075
SPRING1,-0.1027425
SPRN,-0.18210386
SPRR1A,-0.25678
SPRR1B,0.179525
SPRR2A,0.08619
SPRR2B,-0.016089
SPRR2D,-0.2828415
SPRR2E,0.2996295
SPRR2F,0.52075
SPRR2G,0.149255
SPRR3,0.117105
SPRR4,-0.01265
SPRTN,-0.07378
SPRY1,0.19159535
SPRY2,0.12459085
SPRY3,-0.12687
SPRY4,-0.072749
SPRYD3,-0.371485
SPRYD4,-0.152124
SPRYD7,-0.076375
SPSB1,-0.02566
SPSB2,0.148298
SPSB3,-0.18353
SPSB4,0.39505
SPTA1,-0.0913985
SPTAN1,0.13639
SPTB,0.1158745
SPTBN1,-0.20551
SPTBN2,-0.03173
SPTBN4,-0.1443126
SPTBN5,-0.22813
SPTLC1,-0.390335
SPTLC2,-1.71355
SPTLC3,0.24979
SPTSSA,-0.524055
SPTSSB,0.063395
SPTY2D1,-0.197954
SPX,-0.15108
SPZ1,-0.39472
SQLE,0.04001
SQOR,-0.19914
SQSTM1,-0.21538
SRARP,-0.012875
SRBD1,-0.001425
SRC,0.04418
SRCAP,0.1575137
SRCIN1,0.161788
SRD5A1,0.081487
SRD5A2,-0.840475
SRD5A3,-0.22128
SREBF1,-0.00604
SREBF2,-0.101079
SREK1,0.67995
SREK1IP1,-0.0567726
SRF,-0.24098
SRFBP1,-0.01713775
SRGAP1,-0.030105
SRGAP2B,0.1147825
SRGAP2C,-0.14959
SRGAP3,-0.0696145
SRGN,-0.01738175
SRI,-0.07976
SRL,-0.066905
SRMS,0.00513325
SRP14,0.02347
SRP19,-2.14105
SRP54,-0.330205
SRP68,-2.75985
SRP72,-1.0312
SRP9,-0.1649468
SRPK1,-0.1343255
SRPK2,0.0517215
SRPK3,0.12701
SRPRB,-0.825735
SRPX,0.460895
SRPX2,-0.1307835
SRR,-0.0106575
SRRD,0.23181
SRRM1,-0.27224
SRRM2,0.17766
SRRM3,-0.130875
SRRM4,-0.06629
SRRT,0.64528
SRSF1,-0.016965
SRSF10,0.0731
SRSF11,-0.122521
SRSF12,0.34673
SRSF2,-0.144828
SRSF3,-0.591005
SRSF4,-0.121985
SRSF5,0.02887
SRSF6,-0.158985
SRSF7,-0.327275
SRSF8,0.1376
SRSF9,0.009765
SRXN1,0.1567165
SRY,-0.11554777
SS18,-0.34262
SS18L1,-0.32664
SS18L2,0.102795
SSB,-0.903865
SSBP1,0.00019
SSBP2,-0.04484
SSBP3,0.321513
SSBP4,0.3836
SSC4D,0.1270415
SSC5D,-0.1504115
SSH1,-0.1100685
SSH2,0.082047
SSH3,-0.209275
SSMEM1,-0.02565
SSNA1,-0.034725
SSPN,-0.3980575
SSPO,0.181165
SSR1,0.324945
SSR2,-0.0090715
SSR3,0.022026
SSR4,0.122717
SSRP1,-0.307905
SST,-0.057856
SSTR1,-0.1995235
SSTR2,-0.448605
SSTR3,0.06195
SSTR4,-0.030285
SSTR5,-0.32268
SSU72,-0.040395
SSUH2,0.010225
SSX1,0.180765
SSX2,0.41258
SSX2IP,0.1091215
SSX3,-0.181395
SSX4,0.1707995
SSX4B,0.1679715
SSX5,-0.1310825
SSX7,0.1489815
ST13,-0.0323215
ST14,0.205445
ST18,0.0346985
ST20,-0.22128262
ST20-MTHFS,0.0684495
ST3GAL1,-0.0877415
ST3GAL2,0.1369145
ST3GAL3,-0.037201
ST3GAL4,-0.111811
ST3GAL5,0.06374
ST3GAL6,-0.25368
ST6GAL1,0.275225
ST6GAL2,0.079547
ST6GALNAC1,0.2845145
ST6GALNAC2,-0.061341
ST6GALNAC3,0.158876
ST6GALNAC4,0.3642
ST6GALNAC5,-0.0562895
ST6GALNAC6,-0.11097
ST7L,-0.157185
ST8SIA1,0.126853
ST8SIA2,-0.191235
ST8SIA3,0.147695
ST8SIA4,-0.044945
ST8SIA5,0.48119
ST8SIA6,-0.1088235
STAB1,-0.176127
STAB2,0.088345
STAC,0.08616
STAC2,0.1118435
STAC3,-0.110259
STAG2,0.0361075
STAG3,0.120935
STAM,-0.20782
STAM2,-0.3180255
STAMBP,0.107336
STAMBPL1,0.211195
STAP2,0.003225
STARD10,-0.35247976
STARD13,0.02285
STARD3,-0.124871
STARD3NL,-0.272995
STARD4,-0.0136755
STARD5,-0.31976
STARD6,-0.080745
STARD7,1e-05
STARD8,-0.04503
STARD9,-0.048185
STAT1,-0.023106
STAT2,-0.121285
STAT3,-1.0486
STAT4,-0.28266
STAT5A,0.070219
STAT5B,0.010015
STAT6,-0.0393845
STATH,0.124945
STAU1,-0.09224
STAU2,0.1046005
STBD1,0.0791995
STC1,-0.21099
STC2,-0.050502
STEAP1,0.0656665
