Gene,Score
SLC51A,0.27513
SLC51B,-0.0517
SLC52A1,-0.11849
SLC52A2,-0.077662
SLC52A3,0.14263
SLC5A1,0.10856
SLC5A10,0.018522
SLC5A11,-0.098534
SLC5A12,0.19655
SLC5A2,-0.086294
SLC5A3,0.11016
SLC5A4,-0.1105
SLC5A5,-0.079806
SLC5A6,-0.06641
SLC5A7,-0.0065654
SLC5A8,0.11443
SLC5A9,0.12718
SLC66A1,0.10988
SLC66A2,-0.073011
SLC66A3,0.16997
SLC6A1,-0.14907
SLC6A11,-0.19113
SLC6A12,0.18459
SLC6A13,-0.028163
SLC6A14,-0.19918
SLC6A15,0.016975
SLC6A16,-0.25179
SLC6A17,0.042666
SLC6A18,-0.058919
SLC6A19,0.20951
SLC6A2,-0.00547075
SLC6A20,-0.01108
SLC6A3,0.15223
SLC6A4,0.0127
SLC6A6,0.065536
SLC6A7,0.062342
SLC6A8,-0.22267
SLC6A9,0.052554
SLC7A1,0.038666
SLC7A10,0.19748
SLC7A11,0.12296
SLC7A13,0.059238
SLC7A14,0.12847
SLC7A2,-0.080882
SLC7A3,-0.14856
SLC7A4,-0.10238
SLC7A5,-0.093763
SLC7A6,0.24078
SLC7A6OS,0.046413
SLC7A7,0.11848
SLC7A8,0.24174
SLC7A9,-0.12645
SLC8A1,-0.13242
SLC8A2,0.073623
SLC8A3,-0.0076501
SLC8B1,-0.0471
SLC9A1,-0.022067
SLC9A2,-0.1299
SLC9A3,0.021998
SLC9A4,-0.15068
SLC9A5,0.05746
SLC9A6,-0.16377
SLC9A7,-0.084573
SLC9A8,0.05949
SLC9A9,0.17169
SLC9B1,-0.022148
SLC9B2,-0.062839
SLC9C1,0.039293
SLC9C2,0.21122
SLCO1A2,-0.035627
SLCO1B1,0.090766
SLCO1B3,0.14416
SLCO1B7,0.30274
SLCO1C1,0.19083
SLCO2A1,-0.025006
SLCO2B1,-0.014879
SLCO3A1,-0.088598
SLCO4A1,-0.050973
SLCO4C1,-0.10157
SLCO5A1,-0.042183
SLCO6A1,-0.47723
SLF1,0.32902
SLF2,0.063605
SLFN11,-0.070725
SLFN12,0.026692
SLFN12L,0.047113
SLFN13,0.054589
SLFN14,-0.17363
SLFN5,-0.21901
SLFNL1,0.16448
SLIRP,0.036982
SLIT1,0.094309
SLIT2,-0.041891
SLIT3,0.00090247
SLITRK1,0.066031
SLITRK2,0.04112
SLITRK3,0.022871
SLITRK4,0.24239
SLITRK5,-0.10959
SLITRK6,0.00841
SLMAP,0.0487
SLN,-0.3214
SLPI,0.0078516
SLTM,-0.13625
SLU7,-0.061806
SLURP1,0.021447
SLX1A,0.1267
SLX1B,-0.061791
SLX4,0.31389
SLX4IP,-0.20958
SLX9,-0.19645
SMAD2,-0.19598
SMAD3,0.13315
SMAD4,-0.22482
SMAD5,-0.18691
SMAD6,-0.016789
SMAD7,0.14883
SMAD9,-0.052906
SMAGP,0.096038
SMAP1,-0.27141
SMARCA1,-0.017237
SMARCA2,0.095985
SMARCA4,0.042765
SMARCA5,0.012548
SMARCAD1,0.0073291
SMARCAL1,-0.24058
SMARCB1,-0.16122
SMARCC1,-0.049999
SMARCC2,0.29044
SMARCD1,0.32138
SMARCD2,0.18089
SMARCD3,0.074095
SMARCE1,-0.015696
SMC1A,0.058556
SMC1B,0.31011
SMC2,-0.27493
SMC3,0.18622
SMC4,0.10297
SMC5,0.23735
SMC6,-0.094805
SMCHD1,-0.14442
SMCO1,0.16307
SMCO2,0.036985
SMCO3,-0.043163
SMCO4,-0.045677
SMCP,-0.096292
SMCR8,-0.021311
SMDT1,0.16957
SMG1,0.26736
SMG5,-0.099058
SMG6,0.060439
SMG7,0.25491
SMG8,-0.037844
SMG9,0.005247
SMIM1,-0.20081
SMIM10,0.12221
SMIM10L1,-0.19652
SMIM11,-0.13286
SMIM12,0.25313
SMIM13,-0.048774
SMIM14,0.086562
SMIM15,-0.016199
SMIM17,0.0028381
SMIM18,0.025104
SMIM19,-0.048933
SMIM2,-0.093722
SMIM20,-0.10224
SMIM21,0.11717
SMIM22,0.06644
SMIM23,0.15657
SMIM24,0.32527
SMIM29,0.164204
SMIM3,-0.26653
SMIM5,-0.0025989
SMIM6,0.11296
SMIM7,0.20168
SMIM8,0.004964
SMIM9,-0.26046
SMKR1,0.057589
SMLR1,0.034098
SMN1,-0.066124
SMN2,0.72638
SMNDC1,-0.082565
SMOC1,-0.2597
SMOC2,-0.02458
SMOX,0.201415
SMPD1,-0.11451
SMPD2,-0.13932
SMPD3,-0.029825
SMPD4,-0.10285
SMPDL3A,-0.067085
SMPDL3B,0.1199
SMPX,-0.21128
SMR3A,0.18015
SMR3B,-0.3856
SMTN,0.12709
SMTNL1,0.080637
SMTNL2,-0.028653
SMU1,0.34766
SMUG1,0.075439
SMURF1,0.16282
SMURF2,-0.062547
SMYD1,0.067022
SMYD2,0.038327
SMYD3,-0.06655
SMYD4,-0.0011961
SMYD5,0.023047
SNAI1,0.40455
SNAI2,0.069668
SNAI3,-0.097709
SNAP23,0.13526
SNAP25,0.16201
SNAP29,-0.23827
SNAP47,0.1509
SNAP91,-0.017026
SNAPC1,0.053904
SNAPC2,-0.19705
SNAPC3,-0.037049
SNAPC4,0.17393
SNAPC5,0.083724
SNAPIN,-0.0091374
SNCA,0.18927
SNCAIP,-0.17949
SNCB,-0.097316
SNCG,0.20439
SND1,0.30033
SNED1,-0.20528
SNF8,-0.082349
SNIP1,-0.19754
SNN,-0.019226
SNORC,-0.037049
SNPH,-0.021863
SNRK,0.071992
SNRNP200,0.044539
SNRNP25,0.36457
SNRNP27,0.1207
SNRNP35,0.059518
SNRNP40,0.35768
SNRNP48,-0.21227
SNRNP70,0.11763
SNRPA,0.18316
SNRPA1,-0.10711
SNRPB,-0.11312
SNRPB2,0.1067
SNRPC,-0.33017
SNRPD2,-0.277795
SNRPD3,0.055309
SNRPE,-0.083387
SNRPF,0.11202
SNRPG,-0.45
SNRPN,-0.063266
SNTA1,-0.070886
SNTB1,0.086858
SNTB2,-0.14946
SNTG1,0.14954
SNTG2,0.05258
SNTN,-0.12978
SNU13,0.00084661
SNUPN,0.01426
SNW1,0.16522
SNX1,-0.0841
SNX10,-0.40885
SNX11,-0.26161
SNX12,0.16383
SNX13,0.013912
SNX14,0.078555
SNX15,0.24948
SNX16,-0.11011
SNX17,0.12918
SNX18,0.31068
SNX19,-0.26463
SNX2,-0.11231
SNX20,-0.088091
SNX21,0.08604
SNX22,0.14223
SNX24,0.14071
SNX25,0.092555
SNX27,0.05235
SNX29,0.13318
SNX3,0.35699
SNX31,0.08101
SNX32,0.11953
SNX33,-0.18387
SNX4,-0.055356
SNX5,0.18247
SNX6,0.11847
SNX7,0.1065
SNX8,0.22093
SNX9,0.11435
SOAT1,-0.016051
SOAT2,-0.000505
SOBP,-0.054135
SOCS1,0.13863
SOCS2,0.1849
SOCS3,-0.10935
SOCS5,-0.11093
SOCS6,-0.065791
SOD1,-0.66211
SOD2,-0.10143
SOD3,-0.17872
SOGA1,0.18428
SOGA3,-0.053609
SOHLH1,0.034701
SOHLH2,-0.12444
SON,0.053452
SORBS1,0.27195
SORBS2,-0.065314
SORBS3,0.12731
SORCS1,0.010272
SORCS2,-0.12268
SORCS3,0.12779
SORD,-0.011148
SORL1,-0.12885
SORT1,0.12492
SOS1,-0.05176
SOS2,-0.1855
SOST,0.031197
SOSTDC1,-0.034346
SOWAHA,-0.091258
SOWAHB,-0.025897
SOWAHC,0.064752
SOWAHD,-0.18236
SOX1,0.065068
SOX10,0.14401
SOX11,-0.15152
SOX12,-0.048386
SOX13,0.11566
SOX14,-0.24009
SOX15,0.34228
SOX17,-0.026485
SOX18,0.14553
SOX2,0.1011
SOX21,-0.01544
SOX3,0.19052
SOX30,0.17541
SOX4,-0.068861
SOX5,0.10967
SOX6,-0.081067
SOX7,-0.032387
SOX8,-0.043115
SOX9,-0.200495
SP1,0.11175
SP100,-0.36803
SP110,-0.049026
SP140,0.0099601
SP140L,0.078495
SP2,-0.047672
SP3,0.000159
SP4,0.073623
SP5,-0.29904
SP6,-0.0158345
SP7,-0.021504
SP8,-0.092096
SP9,-0.29765
SPA17,0.12287
SPACA1,-0.19197
SPACA3,-0.067912
SPACA4,-0.19641
SPACA5,0.05599
SPACA5B,-0.12685
SPACA7,0.37567
SPACA9,0.44996
SPACDR,0.19035
SPAG1,0.069658
SPAG11A,0.47832
SPAG11B,0.010339
SPAG16,-0.094431
SPAG17,0.017603
SPAG4,-0.03525
SPAG5,0.0060747
SPAG6,-0.014577
SPAG7,-0.046994
SPAG8,0.056154
SPAG9,-0.031205
SPAM1,0.063423
SPANXA1,0.03655
SPANXA2,-0.03522
SPANXB1,-0.056668
SPANXC,0.10385
SPANXD,-0.04722
SPANXN1,-0.20495
SPANXN2,0.029673
SPANXN3,-0.0024422
SPANXN4,0.10878
SPANXN5,0.11179
SPARC,0.05851
SPARCL1,-0.23314
SPART,-0.25254
SPAST,0.10633
SPATA12,-0.042329
SPATA13,-0.095841
SPATA16,0.20832
SPATA17,0.2161395
SPATA18,-0.41805
SPATA19,0.11716
SPATA2,0.065432
SPATA20,-0.48269
SPATA21,0.04863
SPATA22,-0.10215
SPATA24,-0.088596
SPATA25,-0.23589
SPATA2L,0.0020204
SPATA3,-0.23742
SPATA31A1,-0.027609
SPATA31A3,0.13284
SPATA31A5,-0.19327
SPATA31A6,0.15588
SPATA31A7,-0.046726
SPATA31C1,-0.39845
SPATA31C2,-0.10327
SPATA31D1,0.054871
SPATA31D3,0.23143
SPATA31D4,0.068771
SPATA31E1,-0.16068
SPATA31F1,-0.037796
SPATA32,0.089078
SPATA33,0.33546
SPATA4,0.20217
SPATA45,0.051354
SPATA46,-0.028119
SPATA6,0.014436
SPATA6L,-0.18256
SPATA7,-0.080534
SPATA9,0.096404
SPATC1,-0.11145
SPATC1L,0.042059
SPATS1,0.189955
SPATS2,0.11227
SPATS2L,-0.10423
SPC24,0.27945
SPC25,0.24927
SPCS1,0.082179
SPCS2,0.22936
SPCS3,0.16136
SPDEF,-0.36587
SPDL1,0.12938
SPDYA,-0.12882
SPDYC,-0.022152
SPDYE1,0.093894
SPDYE2,-0.299
SPDYE2B,-0.59797
SPDYE3,0.090066
SPDYE4,0.1915
SPDYE5,-0.20867
SPDYE6,0.15375
SPECC1,-0.35054
SPECC1L,-0.055483
SPEF1,0.088832
SPEF2,-0.029066
SPEG,-0.30262
SPEM1,0.29424
SPEM2,0.093107
SPEN,0.035109
SPESP1,-0.20177
SPG11,-0.028292
SPG21,0.13837
SPG7,-0.1486
SPHAR,0.48426
SPHK1,0.1908
SPHK2,0.14151
SPHKAP,-0.21879
SPI1,0.15133
SPIB,0.13552
SPIC,-0.080599
SPICE1,0.072799
SPIDR,-0.17807
SPIN2A,0.12915
SPIN2B,0.26082
SPIN3,-0.036491
SPIN4,-0.17295
SPINDOC,-0.097471
SPINK1,9.8671e-05
SPINK13,0.11813
SPINK14,0.0836
SPINK2,0.011365
SPINK4,-0.1203
SPINK5,-0.061308
SPINK6,-0.084391
SPINK7,0.07878
SPINK8,-0.11112
SPINK9,0.068398
SPINT1,-0.099013
SPINT2,-0.1072
SPINT3,0.20639
SPINT4,0.23442
SPIRE1,0.14849
SPIRE2,-0.017158
SPMAP1,0.063153
SPMAP2,-0.08069
SPMAP2L,-0.363
SPMIP10,-0.12468
SPMIP2,0.20304
SPMIP3,0.13168
SPMIP4,0.21943
SPMIP5,-0.0070774
SPMIP6,-0.28692
SPMIP7,-0.010249
SPMIP8,-0.089375
SPMIP9,0.13728
SPNS1,-0.020954
SPNS2,-0.11403
SPNS3,-0.12067
SPO11,0.17961
SPOCD1,0.03707
SPOCK1,-0.17164
SPOCK2,0.095412
SPOCK3,-0.056925
SPON1,-0.2682
SPON2,-0.011189
SPOP,-0.53783
SPOPL,-0.1699
SPOUT1,0.1812
SPPL2A,-0.0885935
SPPL2B,-0.1601815
SPPL2C,0.11927
SPPL3,-0.0010311
SPRED1,-0.031179
SPRED2,0.15974
SPRED3,-0.15762
SPRING1,0.039213
SPRN,0.046901
SPRR1A,0.0078339
SPRR1B,-0.056035
SPRR2A,0.052094
SPRR2B,0.1559
SPRR2D,0.14169
SPRR2E,0.045566
SPRR2F,-0.37017
SPRR2G,0.0092106
SPRR3,0.15363
SPRR4,0.069278
SPRY1,0.18317
SPRY2,0.24398
SPRY3,-0.078054
SPRY4,0.053708
SPRYD3,-0.055235
SPRYD4,0.2087
SPRYD7,0.018278
SPSB1,0.040461
SPSB2,0.34527
SPSB3,-0.0040677
SPSB4,0.096881
SPTA1,-0.047423
SPTAN1,0.032765
SPTB,-0.0028675
SPTBN1,0.025593
SPTBN2,-0.22019
SPTBN4,0.28099
SPTBN5,-0.013219
SPTLC1,0.025807
SPTLC2,-0.025778
SPTLC3,0.013692
SPTSSA,0.093509
SPTSSB,0.13387
SPTY2D1,-0.10283
SPX,-0.089683
SPZ1,0.12061
SQLE,-0.027813
SQOR,-0.03996
SQSTM1,0.013649
SRARP,0.13664
SRBD1,-0.1587
SRC,0.0050663
SRCAP,0.24739
SRCIN1,-0.26522
SRD5A1,0.063948
SRD5A2,-0.20256
SRD5A3,0.13228
SREBF1,-0.23277
SREBF2,0.32426
SREK1,0.069392
SREK1IP1,-0.19592
SRF,-0.33473
SRFBP1,0.141205
SRGAP1,-0.10716
SRGAP2B,-0.046768
SRGAP2C,-0.050259
SRGAP3,-0.01120535
SRGN,-0.10201
SRI,-0.10246
SRL,0.19461
SRMS,-0.009445
SRP14,-0.16319
SRP19,0.024655
SRP54,-0.3189
SRP68,0.12207
SRP72,-0.17586
SRP9,0.27274
SRPK1,0.24365
SRPK2,-0.25397
SRPK3,-0.20015
SRPRA,0.32991
SRPRB,0.16649
SRPX,0.04382
SRPX2,-0.2009
SRR,0.126
SRRD,0.069408
SRRM1,0.14779
SRRM2,0.31256
SRRM3,0.03877
SRRM4,0.14367
SRRM5,-0.11397
SRRT,-0.47948
SRSF1,-0.35689
SRSF10,-0.0030097
SRSF11,-0.14534
SRSF12,-0.10482
SRSF2,0.15334
SRSF3,-0.16396
SRSF4,-0.15309
SRSF5,-0.088016
SRSF6,0.15846
SRSF7,0.12581
SRSF9,0.22361
SRXN1,-0.013883
SRY,-0.02868
SS18,0.20529
SS18L1,-0.015199
SS18L2,0.013726
SSB,0.083147
SSBP1,0.063511
SSBP2,0.028339
SSBP3,0.16105
SSBP4,-0.17706
SSC4D,-0.20926
SSC5D,0.087416
SSH1,-0.11455
SSH2,-0.0062683
SSH3,0.14299
SSMEM1,-0.068557
SSNA1,0.099269
SSPN,-0.096448
SSPO,0.14947
SSR1,0.2042
SSR2,-0.074963
SSR3,-0.34445
SSR4,0.22246
SSRP1,-0.066853
SST,-0.066406
SSTR1,0.40248
SSTR2,-0.28615
SSTR3,0.20758
SSTR4,0.15068
SSTR5,0.20909
SSU72,0.21937
SSUH2,0.22544
SSX1,0.29949
SSX2,-0.040909
SSX2B,-0.027398
SSX2IP,-0.56144
SSX3,0.098209
SSX4,-0.095119
SSX4B,-0.042931
SSX5,-0.13917
SSX7,-0.16248
ST13,0.013666
ST14,0.0017047
ST18,-0.078599
ST20,0.024447
ST20-MTHFS,-0.14296
ST3GAL1,0.012254
ST3GAL2,0.1469
ST3GAL3,-0.011361
ST3GAL4,-0.15901
ST3GAL5,-0.071085
ST3GAL6,0.20821
ST6GAL1,-0.15321
ST6GAL2,0.0099133
ST6GALNAC1,-0.05607
ST6GALNAC2,-0.024035
ST6GALNAC3,0.04125
ST6GALNAC4,0.2392
ST6GALNAC5,0.1771
ST6GALNAC6,-0.011056
ST7L,0.042444
ST8SIA1,-0.12327
ST8SIA2,0.46157
ST8SIA3,0.14144
ST8SIA4,-0.34966
ST8SIA5,0.04785
ST8SIA6,-0.17157
STAB1,0.15216
STAB2,-0.14689
STAC,0.1491
STAC2,0.075789
STAC3,-0.17198
STAG2,0.32753
STAG3,-0.16032
STAM,-0.12022
STAM2,-0.21057
STAMBP,-0.06068
STAMBPL1,0.047768
STAP2,0.0057991
STARD10,0.2191
STARD13,-0.1089
STARD3,0.15416
STARD3NL,-0.088571
STARD4,0.14325
STARD5,0.23061
STARD6,0.35006
STARD7,-0.3922
STARD8,0.032937
STARD9,-0.10029
STAT1,0.11338
STAT2,-0.086524
STAT3,0.16405
STAT4,-0.056705
STAT5A,-0.14557
STAT5B,0.14106
STAT6,0.077562
STATH,-0.14012
STAU1,-0.086714
STAU2,0.21673
STBD1,-0.068879
STC1,-0.2888
STC2,-0.059057
STEAP1,0.015121
STEAP1B,-0.19891
STEAP2,0.042385
STEAP3,-0.25976
STEAP4,0.28694
STEEP1,0.0090326
STH,-0.02723
STIL,0.041518
STIM1,0.032965
STIM2,-0.20361
STIMATE,0.017862
STING1,0.026418
STIP1,0.25476
STK10,-0.17455
STK11,-0.086654
STK16,-0.068422
STK17A,0.21646
STK17B,0.1058
STK19,0.002506
STK24,-0.0160095
STK25,-0.1137
STK26,-0.16622
STK31,-0.39724
STK32A,-0.037205
STK32B,-0.0616
STK32C,-0.027435
STK33,0.044297
STK35,-0.018761
STK36,-0.12944
STK38L,0.26719
STK39,0.075612
STK4,-0.0427079
STK40,0.054793
STKLD1,0.099392
STMN1,-0.039619
STMN2,-0.0081014
STMN3,-0.21643
STMN4,0.047317
STMND1,-0.17404
STMP1,0.13651
STN1,0.16522
STOM,0.2515
STOML1,0.025544
STOML2,0.069418
STOML3,0.011405
STON1,0.10345
STON1-GTF2A1L,0.2064
STON2,-0.10289
STOX1,0.11634
STOX2,0.050265
STPG1,0.032359
STPG2,0.0049619
STPG3,0.18217
STPG4,0.10192
STRA6,0.022364
STRA8,-0.19821
STRADA,0.040519
STRADB,-0.10806
STRBP,-0.058692
STRC,0.16981
STRIP1,0.18751
STRIP2,-0.061982
STRN,0.22345
STRN3,0.25651
STRN4,-0.31587
STS,-0.090783
STT3A,-0.10349
STT3B,0.29881
STUB1,-0.17301
STUM,0.13361
STX10,0.16335
STX11,0.12707
STX12,-0.007465
STX16,-0.14424
STX17,0.21983
STX18,0.060263
STX19,0.10976
STX1A,-0.26713
STX1B,-0.045324
STX2,0.14989
STX3,-0.0010337
STX4,0.14232
STX5,0.056207
STX6,0.22154
STX7,-0.18603
STX8,0.076885
STXBP1,-0.0048186
STXBP2,0.15425
STXBP3,0.076988
STXBP4,-0.037568
STXBP5,-0.78236
STXBP5L,-0.34122
STXBP6,-0.21269
STYK1,-0.11282
STYX,0.52616
STYXL1,-0.021302
STYXL2,0.10262
SUB1,-0.17858
SUCLA2,-0.0025879
SUCLG1,0.12387
SUCLG2,0.13604
SUCNR1,-0.12207
SUCO,0.13858
SUDS3,-0.050444
SUFU,0.27177
SUGCT,-0.030422
SUGP1,-0.028155
SUGP2,-0.089059
SUGT1,-0.074132
SULF1,-0.0049466
SULF2,0.12383
SULT1A1,0.068794
SULT1A2,0.13972
SULT1A3,0.26485
SULT1A4,0.39612
SULT1B1,-0.0055263
SULT1C3,-0.0051715
SULT1C4,-0.20379
SULT1E1,-0.011007
SULT2A1,0.22115
SULT2B1,-0.18518
SULT4A1,0.066311
SULT6B1,0.1881
SUMF1,-0.091449
SUMF2,-0.017
SUMO1,-0.39365
SUMO2,0.045736
SUMO3,0.010218
SUMO4,-0.044874
SUN1,0.082348
SUN2,0.049983
SUN3,0.2645
SUN5,0.1432
SUOX,-0.18401
SUPT16H,0.18795
SUPT20H,0.047173
SUPT20HL1,-0.24478
SUPT20HL2,0.054663
SUPT3H,0.089937
SUPT4H1,0.53005
SUPT5H,-0.13527
SUPT6H,-0.058215
SUPT7L,-0.16094
SUPV3L1,-0.058138
SURF1,-0.33289
SURF2,-0.18814
SURF4,-0.2195
SURF6,0.14024
SUSD1,0.028149
SUSD2,-0.30653
SUSD3,-0.0010583
SUSD4,0.076079
SUSD5,-0.040937
SUSD6,0.068816
SUV39H1,0.10738
SUV39H2,-0.055438
SUZ12,-0.029723
SV2A,0.13887
SV2B,0.00030093
SV2C,-0.28615
SVBP,-0.05046
SVEP1,-0.027551
SVIL,-0.009853
SVIP,0.025072
SVOP,0.27765
SVOPL,-0.10761
SWAP70,0.1603
SWI5,0.14939
SWSAP1,-0.20872
SWT1,-0.0041834
SYAP1,-0.20657
SYBU,0.17909
SYCE1,-0.24016
SYCE1L,-0.10349
SYCE2,-0.026111
SYCE3,-0.042205
SYCN,0.063542
SYCP1,0.17386
SYCP2,0.02306
SYCP2L,0.067286
SYCP3,0.093372
SYDE1,-0.034442
SYDE2,0.083287
SYF2,0.21656
SYK,-0.22682
SYMPK,-0.2795
SYN1,-0.09419
SYN2,0.1234
SYN3,-0.089585
SYNC,-0.36047
SYNCRIP,-0.11643
SYNDIG1,-0.022841
SYNDIG1L,-0.0040693
SYNE1,0.23702
SYNE2,-0.0029593
SYNE3,-0.11925
SYNE4,0.09327
SYNGAP1,0.03917
SYNGR1,0.050292
SYNGR2,-0.17347
SYNGR3,-0.11614
SYNGR4,0.026126
SYNJ1,-0.17298
SYNJ2,0.035979
SYNJ2BP,-0.086659
SYNJ2BP-COX16,-0.054689
SYNM,-0.1438
SYNPO,-0.17508
SYNPO2,0.036305
SYNPO2L,0.26609
SYNPR,-0.012721
SYNRG,0.42717
SYP,0.034568
SYPL1,0.0064873
SYPL2,-0.029805
SYS1,0.11447
SYT1,-0.15675
SYT10,0.36077
SYT11,-0.03532
SYT12,0.14368
SYT13,0.11974
SYT14,0.14834
SYT15,0.17373
SYT16,-0.28394
SYT17,0.10121
SYT2,0.14078
SYT3,-0.25989
SYT4,-0.2501
SYT5,0.25224
SYT6,-0.10181
SYT7,0.17342
SYT8,-0.060363
SYT9,-0.10176
SYTL1,0.11801
SYTL2,-0.13212
SYTL3,-0.25887
SYTL4,-0.28848
SYTL5,-0.049402
SYVN1,0.19436
SZRD1,0.13836
SZT2,0.3325
TAAR1,0.14204
TAAR2,-0.27655
TAAR5,0.35593
TAAR6,0.26217
TAAR8,0.11828
TAAR9,-0.079751
TAB1,0.26906
TAB3,-0.10297
TAC1,0.31853
TAC3,0.1511
TAC4,-0.060175
TACC1,-0.045399
TACC2,0.16078
TACC3,-0.13307
TACO1,-0.00097326
TACR1,-0.0360125
TACR2,0.031346
TACR3,-0.090622
TACSTD2,-0.20664
TADA1,-0.034203
TADA2A,0.23978
TADA2B,0.019909
TADA3,0.040122
TAF1,0.061423
TAF10,-0.3931
TAF11,-0.11748
TAF12,-0.13852
TAF13,-0.085879
TAF15,-0.22612
TAF1A,-0.053946
TAF1B,-0.022782
TAF1C,0.36398
TAF1D,0.2024
TAF1L,-0.057
TAF2,0.46778
TAF3,-0.1016
TAF4,0.10282
TAF4B,-0.054785
TAF5,-0.064859
TAF5L,-0.057312
TAF6,0.206
TAF6L,-0.086584
TAF7,-0.044617
TAF7L,-0.20562
TAF8,-0.10517
TAF9,0.053296
TAF9B,-0.16815
TAFA1,0.12692
TAFA2,0.031364
TAFA3,0.11937
TAFA4,0.084555
TAFA5,-0.085292
TAFAZZIN,-0.13264
TAGAP,0.075791
TAGLN,0.4194
TAGLN2,-0.11995
TAGLN3,-0.15299
TAL1,0.04607
TAL2,0.045676
TALDO1,-0.12273
TAMALIN,0.23014
TAMM41,-0.00028955
TANC1,0.14816
TANC2,-0.043846
TANGO2,-0.017882
TANGO6,0.29758
TANK,0.1442735
TAOK1,-0.045037
TAOK2,0.10297
TAOK3,-0.10286
TAPBP,0.17793
TAPBPL,-0.1488
TAPT1,-0.14756
TARBP1,0.090865
TARBP2,0.10133
TARDBP,0.14091
TARM1,0.023406
TARP,-0.035043
TARS1,0.025866
TARS2,-0.073223
TARS3,0.21178
TAS1R1,-0.10787
TAS1R2,-0.038104
TAS1R3,0.13406
TAS2R1,-0.074485
TAS2R10,0.4956
TAS2R13,-0.097575
TAS2R14,0.048725
TAS2R16,-0.036119
TAS2R19,0.14121
TAS2R20,0.08295
TAS2R3,-0.10927
TAS2R30,0.1343
TAS2R31,0.039412
TAS2R38,0.025547
TAS2R39,-0.045191
TAS2R4,0.0082435
TAS2R40,0.015298
TAS2R41,-0.009574
TAS2R42,0.22602
TAS2R43,-0.21653
TAS2R46,0.001648
TAS2R5,0.19015
TAS2R50,-0.11189
TAS2R60,-0.045179
TAS2R7,0.14814
TAS2R8,0.24285
TAS2R9,-0.088456
TASL,0.040071
TASOR,-0.082898
TASOR2,0.087648
TASP1,-0.065887
TAT,0.073839
TATDN1,-0.37229
TATDN2,-0.3175
TATDN3,-0.27288
TAX1BP1,-0.40752
TAX1BP3,0.0011458
TBATA,-0.013985
TBC1D1,-0.17755
TBC1D10A,-0.21801
TBC1D10B,0.34565
TBC1D10C,0.061218
TBC1D12,-0.037597
TBC1D13,0.14743
TBC1D14,0.15889
TBC1D15,-0.044763
TBC1D16,-0.26244
TBC1D17,-0.21608
TBC1D19,-0.045261
TBC1D2,-0.13974
TBC1D20,0.28401
TBC1D21,0.029512
TBC1D22A,-0.019024
TBC1D22B,-0.3026
TBC1D23,0.10316
TBC1D24,0.07747
TBC1D25,-0.086142
TBC1D26,0.038511
TBC1D28,-0.10529
TBC1D29,-0.092204
TBC1D2B,-0.12103
TBC1D3,-0.082797
TBC1D30,-0.10408
TBC1D31,-0.054768
TBC1D32,-0.02232
TBC1D3B,-0.12465
TBC1D3C,-0.1142
TBC1D3F,0.094043
TBC1D3H,-0.034035
TBC1D3K,0.27934
TBC1D3L,-0.075478
TBC1D4,0.017923
TBC1D5,0.20667
TBC1D7,-0.046742
TBC1D8,-0.020596
TBC1D8B,0.095086
TBC1D9,-0.12882
TBCA,-0.17479
TBCB,0.13489
TBCC,-0.0084078
TBCCD1,0.26632
TBCD,-0.045741
TBCE,0.10506
TBCEL,-0.041178
TBCK,0.22858
TBK1,0.064703
TBKBP1,-0.10375
TBL1X,0.11229
TBL1XR1,0.053763
TBL1Y,-0.078914
TBL2,-0.17067
TBL3,0.12256
TBP,0.028219
TBPL1,-0.031535
TBPL2,0.15894
TBR1,-0.06838
TBRG1,-0.21505
TBRG4,-0.013862
TBX1,-0.079565
TBX10,-0.18314
TBX15,0.013721
TBX18,-0.15038
TBX19,-0.32557
TBX2,-0.0068025
TBX20,0.040305
TBX21,0.077143
TBX22,-0.25611
TBX3,0.036567
TBX4,-0.0016797
TBX5,-0.16686
TBX6,-0.092189
TBXA2R,-0.09731
TBXAS1,0.098002
TBXT,0.084093
TC2N,-0.097153
TCAF1,-0.2628
TCAF2,-0.11703
TCAIM,0.16714
TCAP,-0.051772
TCEA1,0.094592
TCEA2,-0.018661
TCEA3,0.03126
TCEAL1,-0.095879
TCEAL2,-0.087552
TCEAL3,-0.12651
TCEAL4,-0.029049
TCEAL5,0.19071
TCEAL6,0.19616
TCEAL7,0.0049992
TCEAL8,-0.1038
TCEAL9,-0.14516
TCEANC,0.06828
TCEANC2,-0.23483
TCEB3C,-0.25868
TCEB3CL2,-0.034719
TCERG1,0.10423
TCERG1L,-0.27028
TCF12,0.031593
TCF15,-0.079014
TCF19,0.1421
TCF20,0.051631
TCF21,-0.024256
TCF23,-0.013782
TCF24,-0.010211
TCF25,-0.11678
TCF7,0.10376
TCF7L1,0.094561
TCF7L2,0.064448
TCFL5,-0.14144
TCHH,-0.046244
TCHHL1,-0.1899
TCHP,-0.098743
TCIM,0.08274
TCIRG1,-0.21971
TCL1A,0.12911
TCL1B,0.021272
TCN1,0.025979
TCN2,-0.022409
TCOF1,-0.020417
TCP1,0.22247
TCP10,0.24259
TCP10L,-0.19016
TCP10L2,-0.061563
TCP11,0.012291
TCP11L1,-0.080946
TCP11L2,-0.26403
TCP11X2,-0.023217
TCTA,-0.1029
TCTE1,0.00050833
TCTN1,0.031572
TCTN2,0.0015669
TCTN3,-0.23194
TDG,0.21395
