Gene,Score
THBS1,-0.473318845
THBS2,-0.901922171
THBS3,-0.376642512
THBS4,-1.431472302
THEG,-0.712821651
THEG5,-0.526382707
THEGL,-0.38829365
THEM4,-0.587835482
THEM5,-0.784713572
THEM6,-0.701078663
THEMIS,-0.723317024
THEMIS2,-0.767454765
THG1L,-1.276985619
THNSL1,-2.525066779
THNSL2,-0.197309622
THOC1,-1.182891902
THOC2,-1.974971337
THOC3,-1.664514512
THOC5,-0.355213771
THOC6,-0.369198238
THOC7,-0.977761664
THOP1,-0.250702149
THPO,-0.390335814
THRA,-0.114646135
THRAP3,-0.611894826
THRB,-1.229889841
THRSP,-0.798220576
THSD1,-0.416087364
THSD4,-1.158091375
THSD7A,-1.134606851
THSD7B,-0.540966366
THTPA,-0.564873526
THUMPD1,-3.134398592
THUMPD2,-0.821968972
THUMPD3,-0.457844989
THY1,-0.307347285
THYN1,-0.532637277
TIA1,-0.837437173
TIAF1,-0.68374571
TIAL1,-2.320725599
TIAM1,-0.271243447
TIAM2,-1.228198615
TICAM1,-1.082027836
TICAM2,-0.480630256
TICRR,-1.141863426
TIE1,-1.465083748
TIFA,-1.013090028
TIFAB,-0.339611183
TIGAR,-0.95683975
TIGD1,-0.203355552
TIGD2,-0.878501506
TIGD3,-0.906456768
TIGD4,-0.277099389
TIGD5,-1.257931526
TIGD6,-1.470161072
TIGD7,-0.656065696
TIGIT,-0.296969019
TIMD4,-0.294025443
TIMELESS,-1.425562242
TIMM10,-2.021943307
TIMM10B,-0.437432506
TIMM13,-0.946703138
TIMM17A,-0.69612725
TIMM17B,-0.472993238
TIMM21,-0.652367217
TIMM22,-0.802588545
TIMM23,-0.896718315
TIMM44,-1.103265989
TIMM50,-1.311246121
TIMM8A,-1.393227043
TIMM8B,-0.45851022
TIMM9,-0.916958841
TIMMDC1,-0.406377288
TIMP1,-0.94558395
TIMP2,-0.849001112
TIMP3,-0.479468268
TIMP4,-0.630525577
TINAG,-1.083338903
TINAGL1,-0.308155233
TINF2,-0.241960812
TIPARP,-0.723071233
TIPIN,-0.531222957
TIPRL,-0.782951124
TIRAP,-0.73023567
TJAP1,-0.68005859
TJP1,-2.573260657
TJP2,-2.718210317
TJP3,-0.511599515
TK1,-0.399589205
TK2,-1.182299959
TKFC,-0.275201118
TKT,-2.161483511
TKTL1,-0.146557998
TKTL2,-1.664398526
TLCD1,-0.97420498
TLCD2,-0.479876715
TLDC1,-0.290103457
TLDC2,-0.737050954
TLE1,-1.354381609
TLE2,-0.885922822
TLE3,-0.604390132
TLE4,-1.816274368
TLE6,-0.22111236
TLK1,-0.282551215
TLK2,-0.499502179
TLL1,-0.566587941
TLL2,-3.460594409
TLN1,-1.34846998
TLN2,-0.521319401
TLR1,-0.277683608
TLR10,-0.4172762
TLR2,-0.468529792
TLR3,-0.630021202
TLR4,-0.888585826
TLR5,-0.724191633
TLR6,-1.573640316
TLR7,-1.633567875
TLR8,-1.173616991
TLR9,-1.24486707
TLX1,-1.635743953
TLX2,-1.953051935
TLX3,-2.655775565
TM2D1,-3.390347203
TM2D2,-1.90940428
TM2D3,-2.315956478
TM4SF1,-0.352741338
TM4SF18,-0.576713082
TM4SF19,-0.192774483
TM4SF20,-0.369082013
TM4SF4,-0.923681021
TM4SF5,-0.231506094
TM6SF1,-0.540542096
TM6SF2,-2.25007714
TM7SF2,-2.490586172
TM7SF3,-0.918245406
TM9SF1,-0.804926861
TM9SF2,-1.794490376
TM9SF3,-0.937239201
TM9SF4,-0.45446414
TMA16,-0.648910388
TMA7,-0.766018277
TMBIM1,-0.489861456
TMBIM4,-0.808787377
TMBIM6,-0.320379836
TMC1,-0.398975209
TMC2,-0.467932071
TMC3,-2.02638153
TMC4,-0.214511125
TMC5,-0.442313515
TMC6,-1.038445039
TMC7,-0.463143561
TMC8,-0.751803308
TMCC1,-0.081579545
TMCC2,-0.369600845
TMCC3,-0.617787618
TMCO1,-0.457609798
TMCO2,-1.459355988
TMCO3,-0.249512303
TMCO4,-1.664902652
TMCO5A,-0.448006054
TMCO6,-1.188485168
TMED1,-0.962229572
TMED10,-0.357177072
TMED2,-0.296977345
TMED3,-0.800205605
TMED4,-0.428318277
TMED5,-1.156096123
TMED6,-2.126520398
TMED7,-0.646112254
TMED7-TICAM2,-0.646112254
TMED8,-0.282497864
TMED9,-0.601969532
TMEFF1,-1.016176088
TMEFF2,-0.262368938
TMEM100,-0.622898801
TMEM101,-0.408694309
TMEM102,-2.076464654
TMEM104,-0.915744451
TMEM105,-0.169507832
TMEM106A,-0.316804835
TMEM106B,-0.519647789
TMEM106C,-0.41475284
TMEM107,-0.552869429
TMEM108,-0.637003163
TMEM109,-0.672671154
TMEM11,-0.476636429
TMEM110,-0.255666469
TMEM110-MUSTN1,-0.433662916
TMEM114,-0.789678572
TMEM115,-0.462508703
TMEM116,-0.851190538
TMEM117,-0.737715768
TMEM119,-1.298691826
TMEM120A,-0.240911778
TMEM120B,-0.576684021
TMEM121,-1.571643379
TMEM123,-0.948447479
TMEM125,-0.516347656
TMEM126A,-1.33584459
TMEM126B,-1.068236537
TMEM127,-1.078457852
TMEM128,-0.307556586
TMEM129,-0.711324229
TMEM130,-1.170852703
TMEM131,-0.768714122
TMEM132A,-0.812085451
TMEM132B,-1.00112939
TMEM132C,-0.691589611
TMEM132D,-0.286075293
TMEM132E,-0.867724741
TMEM133,-0.439306628
TMEM134,-0.340492812
TMEM135,-0.916637319
TMEM136,-0.559191066
TMEM138,-0.317135878
TMEM139,-0.49284463
TMEM140,-0.248803045
TMEM141,-0.900160675
TMEM143,-0.163922939
TMEM144,-0.375504148
TMEM145,-0.952255505
TMEM147,-0.576317507
TMEM14A,-0.610174351
TMEM14B,-0.398709213
TMEM14C,-0.674361939
TMEM14E,-0.281137852
TMEM150A,-0.455623403
TMEM150B,-0.449109071
TMEM150C,-0.575378544
TMEM151A,-0.362236002
TMEM151B,-0.95257777
TMEM154,-1.013028769
TMEM155,-1.117412086
TMEM156,-0.389498288
TMEM158,-0.121708913
TMEM159,-0.263950501
TMEM160,-0.175034479
TMEM161A,-0.621994118
TMEM161B,-0.251299609
TMEM163,-1.047364176
TMEM164,-1.886536878
TMEM165,-1.332986762
TMEM167A,-1.352896304
TMEM167B,-0.977642224
TMEM168,-0.208366809
TMEM169,-0.377712075
TMEM17,-0.719432581
TMEM170A,-1.091957632
TMEM170B,-1.585355182
TMEM171,-0.986833405
TMEM173,-0.737579243
TMEM174,-0.250221793
TMEM175,-0.756941556
TMEM176A,-0.300713224
TMEM176B,-0.503152325
TMEM177,-0.594614993
TMEM178A,-0.397021365
TMEM178B,-0.423666643
TMEM179,-0.403498586
TMEM179B,-0.523489391
TMEM18,-1.488546871
TMEM180,-0.302758584
TMEM181,-1.165770224
TMEM182,-0.469387502
TMEM183A,-0.567053064
TMEM184A,-1.045629746
TMEM184B,-0.349432305
TMEM184C,-0.827079318
TMEM185A,-0.470926625
TMEM185B,-0.650834069
TMEM186,-0.493454523
TMEM187,-0.177801655
TMEM189,-1.158650374
TMEM189-UBE2V1,-1.158650374
TMEM19,-0.262450869
TMEM190,-0.229134134
TMEM192,-0.444353063
TMEM194A,-0.658413623
TMEM194B,-0.946173325
TMEM196,-0.450976777
TMEM198,-1.269786454
TMEM199,-0.345195156
TMEM2,-0.542348971
TMEM200A,-1.011783363
TMEM200B,-0.460327434
TMEM200C,-0.994756784
TMEM201,-0.684676495
TMEM202,-0.787322112
TMEM203,-0.804080407
TMEM204,-0.447142588
TMEM205,-0.733185842
TMEM206,-0.427305647
TMEM207,-0.89945175
TMEM208,-0.414497701
TMEM209,-0.281863265
TMEM210,-0.782346603
TMEM211,-0.48544188
TMEM212,-0.386222115
TMEM213,-0.491716405
TMEM214,-0.367833155
TMEM215,-0.2632735
TMEM216,-0.510651131
TMEM217,-0.741095428
TMEM218,-0.29113111
TMEM219,-0.283343263
TMEM220,-0.89647679
TMEM221,-1.548536436
TMEM222,-0.572331088
TMEM223,-0.868695631
TMEM225,-1.260559339
TMEM229A,-1.060623264
TMEM229B,-0.560767255
TMEM230,-1.445394325
TMEM231,-0.86754285
TMEM232,-0.529787628
TMEM233,-0.414141054
TMEM234,-0.910679914
TMEM235,-0.702178716
TMEM236,-0.440505377
TMEM237,-0.579832479
TMEM238,-0.695619006
TMEM239,-0.35676365
TMEM240,-0.687465384
TMEM241,-0.709999052
TMEM242,-1.061654126
TMEM243,-0.446171083
TMEM244,-0.632875266
TMEM245,-0.235889905
TMEM246,-0.402072181
TMEM247,-0.53026132
TMEM248,-0.473633997
TMEM249,-0.750503989
TMEM25,-0.99139302
TMEM251,-0.641772388
TMEM252,-0.420487191
TMEM253,-0.39764218
TMEM254,-0.849042589
TMEM255A,-1.21935149
TMEM255B,-0.761799977
TMEM256,-0.862615048
TMEM257,-0.706689431
TMEM258,-1.2270856
TMEM259,-2.075382048
TMEM26,-0.550724762
TMEM260,-0.295313052
TMEM261,-0.237381799
TMEM262,-1.056390411
TMEM263,-0.623316168
TMEM265,-0.821447648
TMEM27,-0.973017929
TMEM30A,-0.447545496
TMEM30B,-1.021411961
TMEM31,-1.003067515
TMEM33,-0.298752696
TMEM35,-0.29061225
TMEM37,-0.871842693
TMEM38A,-0.269439656
TMEM38B,-1.05686397
TMEM39A,-0.132845362
TMEM39B,-0.574786388
TMEM40,-1.262485406
TMEM41A,-0.337579059
TMEM41B,-0.416568026
TMEM42,-0.62549923
TMEM43,-0.542754111
TMEM44,-0.513120341
TMEM45A,-0.969171859
TMEM45B,-0.778741606
TMEM47,-0.757830102
TMEM5,-0.882780279
TMEM50A,-0.299637492
TMEM50B,-0.934464156
TMEM51,-0.537333709
TMEM52,-0.703829841
TMEM52B,-0.571588922
TMEM53,-1.090215669
TMEM54,-0.466568897
TMEM55A,-1.552336301
TMEM55B,-0.770202817
TMEM56,-0.532449718
TMEM56-RWDD3,-0.711325651
TMEM57,-2.261991971
TMEM59,-0.316127683
TMEM59L,-0.155119122
TMEM60,-0.130484148
TMEM61,-1.250917479
TMEM62,-0.288923614
TMEM63A,-0.789312412
TMEM63B,-1.304119682
TMEM63C,-0.673501387
TMEM64,-0.371470719
TMEM65,-0.799087298
TMEM67,-0.632937959
TMEM68,-0.523549005
TMEM69,-0.685479216
TMEM70,-0.698363271
TMEM71,-0.625084072
TMEM72,-1.208046832
TMEM74,-1.012903313
TMEM74B,-0.552002227
TMEM79,-0.158039122
TMEM80,-0.127498712
TMEM81,-0.103011556
TMEM82,-0.764988243
TMEM86A,-1.436044614
TMEM86B,-0.565776211
TMEM87A,-0.403893476
TMEM87B,-0.25162041
TMEM88,-1.381646303
TMEM88B,-0.780064375
TMEM89,-0.78005141
TMEM8A,-0.534929373
TMEM8B,-1.153841657
TMEM8C,-0.289417769
TMEM9,-0.291359654
TMEM91,-0.425010234
TMEM92,-1.014958058
TMEM95,-1.632375495
TMEM97,-0.519920648
TMEM98,-0.798322057
TMEM99,-0.899256857
TMEM9B,-1.347531464
TMF1,-0.398176094
TMIE,-0.385187088
TMIGD1,-1.11379222
TMIGD2,-0.492288824
TMLHE,-1.278841903
TMOD1,-0.607647266
TMOD2,-0.323155766
TMOD3,-0.810772475
TMOD4,-0.444956677
TMPO,-0.360742174
TMPPE,-0.643678104
TMPRSS11A,-1.03948232
TMPRSS11B,-0.902259812
TMPRSS11D,-1.072029482
TMPRSS11E,-1.820568112
TMPRSS11F,-1.234433796
TMPRSS12,-1.008383918
TMPRSS13,-1.712642664
TMPRSS15,-1.086633716
TMPRSS2,-0.139203709
TMPRSS3,-0.436131821
TMPRSS4,-0.878610577
TMPRSS5,-1.273315913
TMPRSS6,-0.257144903
TMPRSS7,-1.452778885
TMPRSS9,-1.040418933
TMSB10,-0.933763481
TMSB15A,-0.342374877
TMSB15B,-0.273898302
TMSB4X,-0.750435532
TMSB4Y,-0.810872809
TMTC1,-0.579751548
TMTC2,-0.639585003
TMTC3,-0.567003166
TMTC4,-1.060471291
TMUB1,-0.50011559
TMUB2,-3.745897117
TMX1,-1.000614035
TMX2,-0.775109801
TMX3,-1.232656391
TMX4,-0.225968331
TNC,-0.491344024
TNF,-0.3757269
TNFAIP1,-0.90882314
TNFAIP2,-0.58403529
TNFAIP3,-1.096465141
TNFAIP6,-0.313300508
TNFAIP8,-0.508548383
TNFAIP8L1,-0.666613689
TNFAIP8L2,-0.424983053
TNFAIP8L2-SCNM1,-0.305604536
TNFAIP8L3,-0.950599965
TNFRSF10A,-1.467253421
TNFRSF10B,-0.436138424
TNFRSF10C,-1.17091079
TNFRSF10D,-0.413566713
TNFRSF11A,-0.818207861
TNFRSF11B,-1.597820405
TNFRSF12A,-0.082011039
TNFRSF13B,-0.543246064
TNFRSF13C,-0.919283026
TNFRSF14,-1.795258643
TNFRSF17,-1.220008641
TNFRSF18,-0.177904422
TNFRSF19,-3.875790873
TNFRSF1A,-0.556617065
TNFRSF1B,-0.824045259
TNFRSF21,-1.411329726
TNFRSF25,-0.312876523
TNFRSF4,-0.51899331
TNFRSF6B,-0.839751901
TNFRSF8,-0.413279118
TNFRSF9,-0.507290728
TNFSF10,-0.435691025
TNFSF11,-0.603577091
TNFSF12,-0.534992141
TNFSF12-TNFSF13,-0.534992141
TNFSF13,-1.682273124
TNFSF13B,-0.254120753
TNFSF14,-1.758011831
TNFSF15,-0.242613446
TNFSF18,-1.552396509
TNFSF4,-0.228852934
TNFSF8,-1.580145467
TNFSF9,-1.079302613
TNIK,-0.544634135
TNIP1,-0.692007338
TNIP2,-0.905055383
TNIP3,-1.001283964
TNK1,-2.830792946
TNK2,-1.331973156
TNKS,-1.232438988
TNKS1BP1,-0.442859122
TNKS2,-0.456667159
TNMD,-0.340483649
TNN,-0.516670633
TNNC1,-1.170302274
TNNC2,-2.207713782
TNNI1,-0.515931779
TNNI2,-1.034292867
TNNI3,-0.718669167
TNNI3K,-1.093336265
TNNT1,-0.753326939
TNNT2,-0.871145657
TNNT3,-1.575510736
TNP1,-1.053072566
TNP2,-0.763190115
TNPO1,-1.694191995
TNPO2,-1.138093068
TNPO3,-0.704331357
TNR,-0.745389295
TNRC18,-0.536164147
TNRC6A,-0.652284723
TNRC6B,-0.243256516
TNRC6C,-0.408698977
TNS1,-1.109794668
TNS2,-0.169530625
TNS3,-0.213238848
TNS4,-0.99538506
TNXB,-0.268640861
TOB1,-0.700690542
TOB2,-0.435776902
TOE1,-0.528584496
TOLLIP,-0.497829415
TOM1,-0.346876088
TOM1L1,-2.967209895
TOM1L2,-0.022984501
TOMM20,-1.393582986
TOMM20L,-0.961536563
TOMM22,-0.697650793
TOMM34,-0.435327441
TOMM40,-0.938415991
TOMM40L,-0.317839911
TOMM5,-0.700608323
TOMM6,-0.417249112
TOMM7,-0.467496316
TOMM70A,-0.108334427
TONSL,-1.089338687
TOP1,-1.258442847
TOP1MT,-1.480001284
TOP2A,-0.732473532
TOP2B,-1.833706323
TOP3A,-0.234614128
TOP3B,-1.048518684
TOPAZ1,-0.464325202
TOPBP1,-1.091028411
TOPORS,-0.099195303
TOR1A,-0.207353415
TOR1AIP1,-0.223189203
TOR1AIP2,-0.710252017
TOR1B,-0.464158424
TOR2A,-0.883632188
TOR3A,-0.478591699
TOR4A,-0.443382797
TOX,-0.282182361
TOX2,-0.410433473
TOX3,-0.539810064
TOX4,-0.06936909
TP53,-1.375506245
TP53AIP1,-1.179721685
TP53BP1,-1.324018331
TP53BP2,-0.83506366
TP53I11,-0.376952446
TP53I13,-0.527069086
TP53I3,-2.224084587
TP53INP1,-0.368088944
TP53INP2,-0.551840544
TP53RK,-0.444543423
TP53TG3,-0.532659235
TP53TG3B,-0.532659235
TP53TG3C,-0.532659235
TP53TG3D,-0.809831337
TP53TG5,-0.354556504
TP63,-0.350176452
TP73,-0.566748018
TPBG,-1.338061154
TPBGL,-0.949353898
TPCN1,-1.378346708
TPCN2,-0.32981862
TPD52,-0.300439528
TPD52L1,-0.709699872
TPD52L2,-0.481594423
TPD52L3,-0.388478002
TPGS1,-0.267902312
TPGS2,-0.527213548
TPH1,-1.548713484
TPH2,-0.296803145
TPI1,-0.240509567
TPK1,-1.707023384
TPM1,-1.509182165
TPM2,-0.984594263
TPM3,-1.311198491
TPM4,-0.678683966
TPMT,-0.155279323
TPO,-1.733153574
TPP1,-0.193977806
TPP2,-0.374894584
TPPP,-1.100723499
TPPP2,-0.375448463
TPPP3,-0.343914998
TPR,-0.774726931
TPRA1,-0.510917822
TPRG1,-0.245260225
TPRG1L,-0.35800538
TPRKB,-1.807747017
TPRN,-0.446624673
TPRX1,-0.575248862
TPSAB1,-0.652170739
TPSD1,-0.079598428
TPSG1,-1.311415025
TPST1,-0.813901413
TPST2,-0.795054194
TPT1,-0.613185392
TPTE,-2.187649349
TPTE2,-0.740113607
TPX2,-0.619527894
TRA2A,-0.507083849
TRA2B,-0.280963412
TRABD,-0.578517519
TRABD2A,-0.724036087
TRABD2B,-0.433087701
TRADD,-0.579095647
TRAF1,-0.525795351
TRAF2,-0.139727608
TRAF3,-0.009816261
TRAF3IP1,-0.26472505
TRAF3IP2,-0.659926913
TRAF3IP3,-0.727578729
TRAF4,-0.281929215
TRAF5,-2.072510194
TRAF6,-0.174880363
TRAF7,-2.556990438
TRAFD1,-1.094941568
TRAIP,-0.456309352
TRAK1,-0.875114596
TRAK2,-0.513111858
TRAM1,-0.840678931
TRAM1L1,-0.340749608
TRAM2,-0.316263145
TRANK1,-0.315974143
TRAP1,-0.98488827
TRAPPC1,-0.267676036
TRAPPC10,-0.750082229
TRAPPC11,-1.12898358
TRAPPC12,-1.635477131
TRAPPC13,-0.716790985
TRAPPC2,-0.801785376
TRAPPC2L,-0.519290776
TRAPPC3,-0.262046333
TRAPPC3L,-0.337663573
TRAPPC4,-1.964875495
TRAPPC5,-0.402483484
TRAPPC6A,-0.677043733
TRAPPC6B,-0.568361098
TRAPPC8,-1.446517453
TRAPPC9,-0.677938087
TRAT1,-0.977752446
TRDMT1,-2.36350377
TRDN,-1.442087909
TREH,-0.684772805
TREM1,-0.659991689
TREM2,-0.762561571
TREML1,-1.8058585
TREML2,-0.046921803
TREML4,-2.152131288
TRERF1,-0.845807722
TREX1,-1.57315463
TREX2,-0.379970167
TRH,-0.23740252
TRHDE,-0.726508679
TRHR,-0.638432843
TRIAP1,-0.286796833
TRIB1,-1.405299073
TRIB2,-1.823280586
TRIB3,-0.179153605
TRIL,-0.378652643
TRIM10,-1.332113002
TRIM11,-1.296228848
TRIM13,-0.139693092
TRIM14,-1.591430925
TRIM15,-1.025280337
TRIM16,-0.868364283
TRIM16L,-0.804024547
TRIM17,-1.060390864
TRIM2,-0.936806493
TRIM21,-0.183579593
TRIM22,-0.084376253
TRIM23,-1.315791767
TRIM24,-2.608334923
TRIM25,-1.196270891
TRIM26,-0.297578212
TRIM27,-3.157451013
TRIM28,-9.078878422
TRIM29,-0.524890736
TRIM3,-0.190011926
TRIM31,-1.180366641
TRIM32,-1.830565936
TRIM33,-0.664796821
TRIM34,-0.319733857
TRIM35,-0.842033869
TRIM36,-1.545464651
TRIM37,-0.379408424
TRIM38,-0.517169533
TRIM39,-1.144067654
TRIM39-RPP21,-0.050944286
TRIM4,-0.52632283
TRIM40,-1.340877915
TRIM41,-1.277955751
TRIM42,-0.979301722
TRIM43,-1.318127239
TRIM44,-1.318402371
TRIM45,-1.723050494
TRIM46,-0.462855729
TRIM47,-0.54837862
TRIM48,-1.405236337
TRIM49,-0.959901313
TRIM49B,-0.591565785
TRIM49C,-0.959901313
TRIM5,-1.742218862
TRIM50,-0.459049776
TRIM52,-3.089021198
TRIM54,-1.651959913
TRIM55,-1.095438324
TRIM56,-0.42637534
TRIM58,-1.107643035
TRIM59,-0.940016477
TRIM6,-0.546509493
TRIM60,-1.128192182
TRIM61,-1.017314066
TRIM62,-1.470003554
TRIM63,-0.461791939
TRIM64B,-0.284472731
TRIM65,-0.19554056
TRIM66,-1.519223557
TRIM67,-0.917894817
TRIM68,-1.114629058
TRIM69,-2.013578622
TRIM6-TRIM34,-0.269041963
TRIM7,-0.942777653
TRIM71,-0.812976561
TRIM72,-1.311200815
TRIM73,-1.824311248
TRIM74,-1.824311248
TRIM8,-0.302050013
TRIM9,-1.133265617
TRIML1,-0.789947711
TRIML2,-0.937099889
TRIO,-1.858293139
TRIOBP,-1.305213836
TRIP10,-1.376360271
TRIP11,-0.742309581
TRIP12,-2.021586762
TRIP13,-0.923614316
TRIP4,-0.729609422
TRIP6,-0.110090247
TRIQK,-0.515040882
TRIT1,-0.057786276
TRMT1,-1.841445902
TRMT10A,-0.393515154
TRMT10B,-1.130523021
TRMT10C,-1.500654466
TRMT11,-1.216601829
TRMT112,-0.82337045
TRMT12,-0.302085555
TRMT13,-0.331379503
TRMT1L,-0.254530425
TRMT2A,-1.063067584
TRMT2B,-0.856743468
TRMT44,-0.184471834
TRMT5,-1.382000352
TRMT6,-0.302300902
TRMT61A,-0.094371031
TRMT61B,-0.302623961
TRMU,-0.262133731
TRNAU1AP,-1.07330007
TRNP1,-0.520950282
TRNT1,-1.86492448
TRO,-1.037160793
TROAP,-0.721291853
TROVE2,-0.997906666
TRPA1,-0.25209761
TRPC1,-2.034704461
TRPC3,-0.593645561
TRPC4,-1.732087315
TRPC4AP,-0.421282188
TRPC5,-0.488170161
TRPC6,-0.972772238
TRPC7,-0.208701974
TRPM1,-1.051932869
TRPM2,-0.186869954
TRPM3,-1.212176857
TRPM4,-0.748652915
TRPM5,-0.228013538
TRPM6,-0.624356426
TRPM7,-0.249036009
TRPM8,-1.229569614
TRPS1,-0.748383081
TRPT1,-0.495572384
TRPV1,-0.52760655
TRPV2,-0.712719896
TRPV3,-1.033941182
TRPV4,-1.668986381
TRPV5,-0.651827122
TRPV6,-0.993905248
TRRAP,-1.752141527
TRUB1,-1.946372691
TRUB2,-0.41711908
TSACC,-0.326336086
TSC1,-0.124989503
TSC2,-0.12739243
TSC22D1,-0.200646559
TSC22D2,-0.173136103
TSC22D3,-0.230781772
TSC22D4,-0.206547056
TSEN15,-0.278529755
TSEN2,-2.17718271
TSEN34,-0.94327002
TSEN54,-0.520044127
TSFM,-0.363813936
TSG101,-0.851937251
TSGA10,-0.555437073
TSGA10IP,-0.601475138
TSGA13,-0.708109181
TSHB,-0.910490651
TSHR,-3.126773997
TSHZ1,-0.413024152
TSHZ2,-0.632938243
TSHZ3,-0.998547086
TSKS,-0.583261233
TSKU,-0.792282851
TSLP,-0.215674823
TSN,-0.558459794
TSNARE1,-0.410136631
TSNAX,-1.552168178
TSNAXIP1,-0.587616201
TSPAN1,-0.727438521
TSPAN10,-0.177548227
TSPAN11,-0.449906888
TSPAN12,-0.391718783
TSPAN13,-0.454175423
TSPAN14,-0.311148542
TSPAN15,-0.652808583
TSPAN16,-0.33547011
TSPAN17,-0.514157003
TSPAN18,-0.809089914
TSPAN19,-0.147850278
TSPAN2,-0.632855564
TSPAN3,-0.35334353
TSPAN31,-0.302120448
TSPAN32,-0.732273466
TSPAN33,-1.154421527
TSPAN4,-0.392709779
TSPAN5,-0.484468093
TSPAN6,-1.136322842
TSPAN7,-0.464419465
TSPAN8,-0.658827607
TSPAN9,-0.648636745
TSPEAR,-1.086182491
TSPO,-0.672510691
TSPO2,-0.788976618
TSPY1,-1.655844332
TSPY2,-0.377506877
TSPY8,-0.502636072
TSPYL1,-1.810683583
TSPYL2,-0.570174544
TSPYL4,-0.029646246
TSPYL5,-0.1103919
TSPYL6,-0.908904596
TSR1,-0.766154492
TSR2,-1.002472835
TSR3,-0.717064167
TSSC1,-0.7892426
TSSC4,-0.434762436
TSSK1B,-0.072971963
TSSK2,-0.505850692
TSSK3,-0.337597921
TSSK4,-1.766288534
TSSK6,-1.308012667
TST,-1.103901007
TSTA3,-0.651058642
TSTD1,-0.962120135
TSTD2,-0.55661023
TTBK1,-1.724758382
TTBK2,-1.314861225
TTC1,-3.874562486
TTC12,-0.072975123
TTC13,-0.377623992
TTC14,-0.40975147
TTC16,-0.76688839
TTC17,-0.69263242
TTC19,-0.47277806
TTC21A,-0.59080716
TTC21B,-1.864758637
TTC22,-0.203277177
TTC23,-1.182245287
TTC23L,-0.650564725
TTC24,-0.39861659
TTC25,-1.188080345
TTC26,-0.637442375
TTC27,-3.018633283
TTC28,-0.247831474
TTC29,-1.183470685
TTC3,-0.595934933
TTC30A,-0.410617618
TTC30B,-1.474913949
TTC31,-0.210068953
TTC32,-0.738755205
TTC33,-0.164835205
TTC34,-0.368615151
TTC36,-0.302073924
TTC37,-0.069006398
TTC38,-0.58653603
TTC39A,-1.122979134
TTC39B,-0.220232172
TTC39C,-1.063870393
TTC4,-0.826787842
TTC5,-0.634684132
TTC6,-1.380540271
TTC7A,-1.32283775
TTC7B,-2.980849349
TTC8,-1.477267924
TTC9,-1.211905095
TTC9B,-0.102556583
TTC9C,-1.154037269
TTF1,-0.354413719
TTF2,-1.510455498
TTI1,-2.061767045
TTI2,-1.351258099
TTK,-2.580138661
TTL,-0.057744788
TTLL1,-1.306578446
TTLL10,-2.21583626
TTLL11,-0.709895632
TTLL12,-1.556186957
TTLL13P,-1.425706839
TTLL2,-0.193354964
TTLL3,-0.421744722
TTLL4,-0.727006676
TTLL5,-0.494415196
TTLL6,-0.694399726
TTLL7,-1.269964453
TTLL8,-1.235178258
TTLL9,-0.224187981
TTN,-0.548280899
TTPA,-0.970042722
TTPAL,-0.721553059
TTR,-0.59542924
TTYH1,-0.449734016
TTYH2,-0.182390252
TTYH3,-1.913844288
TUB,-0.919797407
TUBA1A,-1.55332434
TUBA1B,-1.911694342
TUBA1C,-0.907991062
TUBA3C,-0.971625231
TUBA3D,-0.912162223
TUBA3E,-1.87012044
TUBA4A,-0.247883981
TUBA8,-0.743248678
TUBAL3,-1.908602225
TUBB,-3.105820987
TUBB1,-0.053563702
TUBB2A,-1.570466467
TUBB2B,-0.535594588
TUBB3,-2.47636447
TUBB4A,-1.387292807
TUBB4B,-1.380092921
TUBB6,-0.444784733
TUBB8,-0.162779889
TUBD1,-1.194344089
TUBE1,-0.870053984
TUBG1,-0.063767121
TUBG2,-0.664768419
TUBGCP2,-1.586181622
TUBGCP3,-0.392433683
TUBGCP4,-0.72162519
TUBGCP5,-0.285628734
TUBGCP6,-0.614676937
TUFM,-0.976760646
TUFT1,-0.818811902
TULP1,-0.505379678
TULP2,-0.856569724
TULP3,-1.051519503
TULP4,-1.539283903
TUSC1,-0.811759346
TUSC2,-0.369220737
TUSC3,-1.274939915
TUSC5,-0.498710744
TUT1,-1.438902091
TVP23A,-0.627658035
TVP23B,-0.707038555
TVP23C,-1.136520477
TVP23C-CDRT4,-0.68535076
TWF1,-0.469826135
TWF2,-0.575851657
TWIST1,-8.940842808
TWIST2,-1.271720726
TWISTNB,-0.920820827
TWSG1,-0.489500204
TXK,-2.665490126
TXLNA,-0.365808756
TXLNB,-0.857284558
TXLNG,-0.708827762
TXN,-2.163582219
TXN2,-0.311524642
TXNDC11,-0.632029085
TXNDC12,-0.419780611
TXNDC15,-1.336884733
TXNDC16,-0.549275236
TXNDC17,-0.032814451
TXNDC2,-0.960384924
TXNDC5,-0.839597511
TXNDC8,-0.537792747
TXNDC9,-0.955877249
TXNIP,-0.882541783
TXNL1,-0.328961768
TXNL4A,-0.683350268
TXNL4B,-1.071414257
TXNRD1,-0.22875102
TXNRD2,-0.740726679
TXNRD3,-0.310061094
TXNRD3NB,-0.405579708
TYK2,-0.349675906
TYMP,-0.446452063
TYMS,-1.254074684
TYMSOS,-1.060699608
TYR,-0.973433136
TYRO3,-1.146339358
TYROBP,-1.007495561
TYRP1,-0.400115883
TYSND1,-0.618878285
TYW1,-0.455619394
TYW3,-0.600772835
TYW5,-0.31017817
U2AF1,-3.374320603
U2AF1L4,-0.805004483
