Gene,Score
SLC22A4,-0.568934891
SLC22A5,-0.624462168
SLC22A6,-1.118224611
SLC22A7,-0.36139748899999996
SLC22A8,-1.2767372890000002
SLC22A9,-0.372184645
SLC23A1,-0.666694766
SLC23A2,-1.442043749
SLC23A3,-1.12536269
SLC24A1,-0.952686712
SLC24A2,-0.44940296799999996
SLC24A3,-0.9792468520000001
SLC24A4,-0.662405857
SLC24A5,-1.198486086
SLC25A1,-0.724743145
SLC25A10,-1.669364896
SLC25A11,-0.19226816100000002
SLC25A12,-0.235678854
SLC25A13,-1.3674957269999999
SLC25A14,-1.052677724
SLC25A15,-2.4611138390000002
SLC25A16,-0.422421465
SLC25A17,-0.298877884
SLC25A18,-0.957361789
SLC25A19,-1.76468686
SLC25A2,-1.4831636780000002
SLC25A20,-0.059073747999999995
SLC25A21,-0.642595626
SLC25A22,-1.3716269319999999
SLC25A23,-0.17886552
SLC25A24,-0.44978085799999995
SLC25A25,-0.6022532079999999
SLC25A26,-1.79391306
SLC25A27,-0.31321746
SLC25A28,-0.499089658
SLC25A29,-3.0779025630000003
SLC25A3,-0.34928782399999997
SLC25A30,-0.736921048
SLC25A31,-2.353522211
SLC25A32,-0.624501855
SLC25A33,-1.288584088
SLC25A34,-0.155156786
SLC25A35,-1.30111432
SLC25A36,-0.9574663840000001
SLC25A37,-0.607125589
SLC25A38,-1.113292467
SLC25A39,-3.141461903
SLC25A4,-1.511576078
SLC25A40,-1.363360816
SLC25A41,-0.008775497
SLC25A42,-0.23835748699999998
SLC25A43,-1.747548171
SLC25A44,-0.814587279
SLC25A45,-1.112071594
SLC25A46,-2.8196283789999996
SLC25A47,-0.106318624
SLC25A48,-0.216654268
SLC25A5,-0.130826588
SLC25A51,-0.45449666
SLC25A52,-0.524967403
SLC25A53,-0.729202507
SLC25A6,-0.303490799
SLC26A1,-0.164694447
SLC26A10,-1.0525711420000001
SLC26A11,-2.426746251
SLC26A2,-0.065164157
SLC26A3,-1.384660091
SLC26A4,-0.562421775
SLC26A5,-2.162021863
SLC26A6,-0.870679584
SLC26A7,-0.151547274
SLC26A8,-1.0684486290000001
SLC26A9,-0.17074698800000002
SLC27A1,-0.253293135
SLC27A2,-0.111658109
SLC27A3,-0.519843404
SLC27A4,-0.909587081
SLC27A5,-0.20211058
SLC27A6,-0.549412566
SLC28A1,-0.296983885
SLC28A2,-0.482792059
SLC28A3,-1.05344628
SLC29A1,-1.323763345
SLC29A2,-1.163054353
SLC29A3,-1.4515740659999998
SLC29A4,-0.32708488199999997
SLC2A1,-2.557634589
SLC2A10,-0.557030685
SLC2A11,-0.34015500000000004
SLC2A12,-1.204857245
SLC2A13,-1.1563763009999999
SLC2A14,-0.408731634
SLC2A2,-0.468508246
SLC2A3,-0.50980924
SLC2A4,-0.35394164
SLC2A4RG,-0.862718042
SLC2A5,-0.702439417
SLC2A6,-0.641024509
SLC2A7,-0.47005453399999997
SLC2A8,-0.24908628
SLC2A9,-0.523453684
SLC30A1,-0.647339875
SLC30A10,-0.248017462
SLC30A2,-1.1306966840000001
SLC30A3,-2.043738319
SLC30A4,-0.607856038
SLC30A5,-0.5087331589999999
SLC30A6,-0.457071249
SLC30A7,-0.445501595
SLC30A8,-1.5991759559999998
SLC30A9,-1.943041834
SLC31A1,-1.3690290090000001
SLC31A2,-1.04053313
SLC32A1,-0.603380855
SLC33A1,-0.431565605
SLC34A1,-1.7091082690000001
SLC34A2,-0.844177925
SLC34A3,-0.623431347
SLC35A1,-0.633516689
SLC35A2,-0.448608991
SLC35A3,-0.5202005000000001
SLC35A4,-2.8447709010000004
SLC35A5,-0.046899554
SLC35B1,-0.48089252899999996
SLC35B2,-0.195844295
SLC35B3,-1.183436743
SLC35B4,-1.464867621
SLC35C1,-0.562216271
SLC35C2,-1.20272028
SLC35D1,-0.29293842800000003
SLC35D2,-1.857631065
SLC35D3,-0.6097349710000001
SLC35E1,-1.3624842469999998
SLC35E2,-2.355139028
SLC35E2B,-0.315475204
SLC35E3,-0.43439241799999995
SLC35E4,-0.381010564
SLC35F1,-0.347624514
SLC35F2,-1.725340867
SLC35F3,-1.8323533269999999
SLC35F4,-0.665291972
SLC35F5,-1.6699782019999998
SLC35F6,-1.467071482
SLC35G1,-2.5114348459999998
SLC35G2,-0.326164451
SLC35G3,-2.1111712209999998
SLC35G5,-0.45272349700000003
SLC35G6,-0.378059604
SLC36A1,-1.087527372
SLC36A2,-0.046668155
SLC36A3,-0.423759434
SLC36A4,-0.661953764
SLC37A1,-0.641181831
SLC37A2,-0.37076538
SLC37A3,-1.456256344
SLC37A4,-0.488998694
SLC38A1,-0.378167631
SLC38A10,-1.079840154
SLC38A11,-1.539908035
SLC38A2,-0.203487625
SLC38A3,-0.676076001
SLC38A4,-1.101090264
SLC38A5,-0.863173484
SLC38A6,-0.336285324
SLC38A7,-0.140986566
SLC38A8,-1.48160128
SLC38A9,-0.365736725
SLC39A1,-1.605087959
SLC39A10,-1.4747190769999998
SLC39A11,-0.43410684899999996
SLC39A12,-1.5520731280000002
SLC39A13,-2.286812804
SLC39A14,-1.294763511
SLC39A2,-1.1533540740000001
SLC39A3,-0.366960222
SLC39A4,-3.802453457
SLC39A5,-0.8685271109999999
SLC39A6,-0.32367678
SLC39A7,-0.37755658299999995
SLC39A8,-0.134866984
SLC39A9,-1.287685451
SLC3A1,-1.103019554
SLC3A2,-0.8991442159999999
SLC40A1,-0.529969358
SLC41A1,-2.4125673990000003
SLC41A2,-0.007097816999999999
SLC41A3,-0.205992217
SLC43A1,-0.7183365620000001
SLC43A2,-0.364038775
SLC43A3,-0.514106163
SLC44A1,-0.117720981
SLC44A2,-0.25602658
SLC44A3,-1.60286694
SLC44A4,-1.2084205190000001
SLC44A5,-0.63310942
SLC45A1,-0.551434464
SLC45A2,-1.228564699
SLC45A3,-0.566400584
SLC45A4,-1.124189581
SLC46A1,-0.774014676
SLC46A2,-0.913507222
SLC46A3,-0.347747928
SLC47A1,-0.703229033
SLC47A2,-0.140299762
SLC48A1,-1.397876937
SLC4A1,-2.837073862
SLC4A10,-1.162262757
SLC4A11,-0.761772916
SLC4A1AP,-0.553516499
SLC4A2,-1.2668020290000002
SLC4A3,-0.051930767
SLC4A4,-0.43951967299999994
SLC4A5,-2.063871355
SLC4A7,-2.021990148
SLC4A8,-1.06793838
SLC4A9,-0.9182565
SLC50A1,-0.664015176
SLC51A,-0.722524268
SLC51B,-0.74647154
SLC52A1,-1.09310001
SLC52A2,-1.071593815
SLC52A3,-2.0826714219999998
SLC5A1,-0.6566698120000001
SLC5A10,-0.95310962
SLC5A11,-0.911938317
SLC5A12,-0.28315832399999996
SLC5A2,-0.445204011
SLC5A3,-0.332635379
SLC5A4,-0.7936394109999999
SLC5A5,-1.331134257
SLC5A6,-0.995025232
SLC5A7,-0.7046274379999999
SLC5A8,-1.283124957
SLC5A9,-0.34469885899999997
SLC6A1,-0.42540022299999997
SLC6A11,-0.634657441
SLC6A12,-1.3579675530000002
SLC6A13,-0.12431907
SLC6A14,-0.73907393
SLC6A15,-1.087088823
SLC6A16,-0.447448434
SLC6A17,-0.264745434
SLC6A18,-0.7961200079999999
SLC6A19,-0.564000277
SLC6A2,-0.703034776
SLC6A20,-0.484310016
SLC6A3,-0.675555922
SLC6A4,-0.11882028900000001
SLC6A5,-0.7678956
SLC6A6,-0.287657459
SLC6A7,-0.750956342
SLC6A8,-1.077110981
SLC6A9,-0.158085964
SLC7A1,-1.231422981
SLC7A10,-0.257877195
SLC7A11,-0.530956553
SLC7A13,-1.0321535309999998
SLC7A14,-0.785436315
SLC7A2,-1.150605778
SLC7A3,-1.013410087
SLC7A4,-0.7404898040000001
SLC7A5,-0.68361061
SLC7A6,-1.136409209
SLC7A6OS,-1.72911625
SLC7A7,-0.420505607
SLC7A8,-1.50234584
SLC7A9,-0.19600780399999998
SLC8A1,-0.287618928
SLC8A2,-0.35942478899999997
SLC8A3,-0.37427060799999995
SLC8B1,-0.97280949
SLC9A1,-1.291480755
SLC9A2,-0.22302840300000001
SLC9A3,-0.456129169
SLC9A3R1,-0.8367519090000001
SLC9A3R2,-0.32957192399999996
SLC9A4,-1.066264952
SLC9A5,-0.507253753
SLC9A6,-1.001065831
SLC9A7,-2.625099912
SLC9A8,-0.593537026
SLC9A9,-0.7997641240000001
SLC9B1,-0.48917471700000004
SLC9B2,-0.668240003
SLC9C1,-0.7546663929999999
SLC9C2,-0.407656914
SLCO1A2,-0.604551913
SLCO1B1,-0.44983848
SLCO1B3,-0.22115606899999998
SLCO1B7,-0.225209639
SLCO1C1,-0.45873063399999997
SLCO2A1,-0.33896012799999997
SLCO2B1,-0.72107752
SLCO3A1,-0.677581295
SLCO4A1,-0.904127263
SLCO4C1,-0.516317234
SLCO5A1,-0.377713277
SLCO6A1,-0.76900289
SLFN11,-0.72062054
SLFN12,-2.184099904
SLFN12L,-0.600823989
SLFN13,-0.33017171
SLFN14,-1.009554773
SLFN5,-0.41604228299999996
SLFNL1,-0.20620779
SLIRP,-1.816858986
SLIT1,-0.841691822
SLIT2,-0.524132439
SLIT3,-0.12037934
SLITRK1,-0.49990967799999997
SLITRK2,-0.886742129
SLITRK3,-0.19491510899999998
SLITRK4,-1.21491088
SLITRK5,-0.18400877899999998
SLITRK6,-0.388475939
SLK,-1.078300146
SLMAP,-0.80650278
SLMO1,-1.459103115
SLMO2,-4.019519196
SLN,-0.635591977
SLPI,-2.0644188409999997
SLTM,-0.20648101300000002
SLU7,-0.5607957929999999
SLURP1,-1.342139778
SLX1A,-0.455702269
SLX1B,-0.455702269
SLX4,-2.2147667980000003
SLX4IP,-0.636561308
SMAD1,-0.272378593
SMAD2,-2.198784078
SMAD3,-0.708361644
SMAD4,-0.324503848
SMAD5,-0.17296956
SMAD6,-0.037800204
SMAD7,-2.1541177559999998
SMAD9,-0.184879034
SMAGP,-0.799121472
SMAP1,-0.40394031799999996
SMAP2,-0.658597081
SMARCA1,-0.563028755
SMARCA2,-0.253075108
SMARCA4,-0.520719781
SMARCA5,-0.937648351
SMARCAD1,-1.226066025
SMARCAL1,-0.44580859799999994
SMARCB1,-1.971195891
SMARCC1,-0.900101163
SMARCC2,-0.8180933229999999
SMARCD1,-2.745546565
SMARCD2,-0.195406835
SMARCD3,-1.230595617
SMARCE1,-1.798860575
SMC1A,-1.5233514240000001
SMC1B,-0.814715285
SMC2,-0.483424931
SMC3,-2.672122014
SMC4,-1.981277542
SMC5,-1.120690369
SMC6,-1.4134924430000002
SMCHD1,-0.285486938
SMCO1,-1.790648214
SMCO2,-0.181435627
SMCO3,-0.9834678090000001
SMCO4,-0.202569744
SMCP,-0.816764255
SMCR8,-1.011416388
SMDT1,-0.516170613
SMEK1,-0.162019061
SMEK2,-1.3012035290000001
SMG1,-1.4049356780000002
SMG5,-1.910040643
SMG6,-1.353161509
SMG7,-1.09506597
SMG8,-1.136980787
SMG9,-0.496659896
SMIM1,-0.679309325
SMIM10,-0.758968408
SMIM11,-0.610361422
SMIM12,-1.795084505
SMIM13,-0.26022700600000004
SMIM14,-0.41326809299999995
SMIM15,-0.395285823
SMIM17,-1.31312984
SMIM18,-0.209109821
SMIM19,-1.576936682
SMIM20,-2.242422578
SMIM21,-3.424874448
SMIM22,-0.646467265
SMIM23,-0.7194833829999999
SMIM24,-0.29737308100000004
SMIM3,-1.759970113
SMIM4,-0.8907777590000001
SMIM5,-1.508776119
SMIM6,-1.525626601
SMIM7,-2.9976448939999996
SMIM8,-0.360943594
SMIM9,-0.766840767
SMKR1,-1.5431745330000002
SMLR1,-0.347553305
SMN1,-0.567498576
SMN2,-0.567498576
SMNDC1,-1.898715744
SMO,-0.420332274
SMOC1,-0.042309122000000005
SMOC2,-0.20604318800000002
SMOX,-0.46983402
SMPD1,-0.7459313909999999
SMPD2,-0.197407589
SMPD3,-0.9354533000000002
SMPD4,-0.232999017
SMPD5,-0.327991462
SMPDL3A,-0.320784986
SMPDL3B,-0.220149412
SMPX,-0.299905798
SMR3A,-2.64532886
SMR3B,-0.050072846
SMS,-0.29265143600000004
SMTN,-2.288311725
SMTNL1,-0.593897867
SMTNL2,-1.084813393
SMU1,-2.343738171
SMUG1,-4.5267205960000005
SMURF1,-0.775931735
SMURF2,-1.7582445430000002
SMYD1,-0.524997229
SMYD2,-1.152277397
SMYD3,-0.304071284
SMYD4,-2.136254772
SMYD5,-0.18809131
SNAI1,-1.0884399340000002
SNAI2,-1.265978068
SNAI3,-0.774750712
SNAP23,-0.269937305
SNAP25,-0.960788868
SNAP29,-0.07191862
SNAP47,-0.6788547309999999
SNAP91,-1.3735362
SNAPC1,-2.714142595
SNAPC2,-3.608424641
SNAPC3,-0.83085006
SNAPC4,-0.621804355
SNAPC5,-3.0560554
SNAPIN,-1.258556379
SNCA,-0.41037050799999997
SNCAIP,-0.5888913729999999
SNCB,-1.161069672
SNCG,-0.420469562
SND1,-0.306940449
SNED1,-0.634514471
SNF8,-0.23212349399999999
SNIP1,-3.122187803
SNN,-2.301899616
SNPH,-0.374209275
SNRK,-0.136306018
SNRNP200,-1.739227321
SNRNP25,-2.1774210590000003
SNRNP27,-0.837185361
SNRNP35,-1.516254506
SNRNP40,-0.8549282990000001
SNRNP48,-1.859174713
SNRNP70,-0.535311754
SNRPA,-0.608292026
SNRPA1,-0.326711586
SNRPB,-0.810487058
SNRPB2,-1.840891251
SNRPC,-4.396188078
SNRPD1,-0.740296293
SNRPD2,-0.794230518
SNRPD3,-1.15740009
SNRPE,-0.831569674
SNRPF,-1.490103644
SNRPG,-0.8182147320000001
SNRPN,-1.130922052
SNTA1,-0.207820792
SNTB1,-0.54603416
SNTB2,-0.40918795399999996
SNTG1,-0.124170271
SNTG2,-1.108877343
SNTN,-0.6564331489999999
SNUPN,-0.12115760099999999
SNURF,-0.8097648820000001
SNW1,-1.329161471
SNX1,-0.39187859799999997
SNX10,-0.774897576
SNX11,-1.02700071
SNX12,-0.736958929
SNX13,-0.519754139
SNX14,-1.086782772
SNX15,-0.7395018879999999
SNX16,-0.251794205
SNX17,-1.261192195
SNX18,-0.680154
SNX19,-1.6859746119999999
SNX2,-0.45832221799999995
SNX20,-2.083286386
SNX21,-1.890228464
SNX22,-0.829955872
SNX24,-0.552600867
SNX25,-0.85755495
SNX27,-0.650740608
SNX29,-1.487469275
SNX3,-0.25321418100000004
SNX30,-0.511671377
SNX31,-0.12595653199999998
SNX32,-1.293385779
SNX33,-0.31831581600000003
SNX4,-1.740440536
SNX5,-0.47948539700000004
SNX6,-0.599020835
SNX7,-0.324400742
SNX8,-1.334073349
SNX9,-0.574593737
SOAT1,-1.270758168
SOAT2,-0.21564804699999998
SOBP,-0.292437049
SOCS1,-0.984164927
SOCS2,-1.512516556
SOCS3,-1.853227793
SOCS4,-0.426062985
SOCS5,-1.7499851069999999
SOCS6,-0.171756338
SOCS7,-2.3638176140000002
SOD1,-0.5978261189999999
SOD2,-0.8747121940000001
SOD3,-0.477821199
SOGA1,-1.072956975
SOGA3,-0.578055257
SOHLH1,-1.36652338
SOHLH2,-1.658807138
SON,-0.426324209
SORBS1,-0.26914182600000003
SORBS2,-0.377082873
SORBS3,-0.689037474
SORCS1,-0.11330973
SORCS2,-0.065523051
SORCS3,-0.035942107
SORD,-0.25637456399999997
SORL1,-0.321396109
SORT1,-0.6728776320000001
SOS1,-0.8427618790000001
SOS2,-0.273547137
SOST,-0.8101305209999999
SOSTDC1,-0.22035677899999997
SOWAHA,-0.45679319999999995
SOWAHB,-1.247171279
SOWAHC,-0.755391175
SOWAHD,-0.759645162
SOX1,-1.129204402
SOX10,-3.397228324
SOX11,-3.74169011
SOX12,-1.431427274
SOX13,-1.263721083
SOX14,-1.116933155
SOX15,-0.34614484
SOX17,-2.7721270710000003
SOX18,-0.5501338170000001
SOX2,-0.995795917
SOX21,-0.591794977
SOX3,-0.409759087
SOX30,-0.45390472
SOX4,-2.209390595
SOX5,-0.465915398
SOX6,-0.338212113
SOX7,-0.718461184
SOX8,-0.549369221
SOX9,-2.250715404
SP1,-0.651955253
SP100,-0.366243693
SP110,-0.549684055
SP140,-0.829681302
SP140L,-0.528131249
SP2,-0.560690395
SP3,-0.042786804000000005
SP4,-0.624600003
SP5,-0.185527227
SP6,-0.499703302
SP7,-0.41052288200000003
SP8,-0.440523531
SP9,-0.833253425
SPA17,-0.6873623759999999
SPACA1,-1.2493693590000001
SPACA3,-1.2198346740000001
SPACA4,-4.2520995919999995
SPACA5,-0.289518133
SPACA5B,-0.289518133
SPACA7,-0.827145338
SPAG1,-1.422837076
SPAG11A,-1.374058155
SPAG11B,-1.374058155
SPAG16,-0.08470395300000001
SPAG17,-1.654848855
SPAG4,-1.5923365530000002
SPAG5,-1.614435834
SPAG6,-0.7740704820000001
SPAG7,-1.9192504590000001
SPAG8,-0.883841152
SPAG9,-0.353721116
SPAM1,-0.7785070070000001
SPANXA1,-0.608521103
SPANXA2,-0.608521103
SPANXB1,-0.830710463
SPANXC,-0.608521103
SPANXD,-0.23596566600000002
SPANXN1,-0.683471684
SPANXN2,-0.08659642199999999
SPANXN3,-1.189508808
SPANXN4,-0.671040891
SPANXN5,-1.6272629109999999
SPARC,-0.115849866
SPARCL1,-0.478317405
SPAST,-2.044001412
SPATA1,-0.7644543779999999
SPATA12,-2.3457938730000003
SPATA13,-0.725017586
SPATA16,-0.449482418
SPATA17,-1.2013227309999999
SPATA18,-0.07657058900000001
SPATA19,-0.550836254
SPATA2,-1.231735497
SPATA20,-0.286421131
SPATA21,-0.197048698
SPATA22,-0.910283197
SPATA24,-0.692377301
SPATA25,-0.43133406799999996
SPATA2L,-2.106954761
SPATA3,-1.756128335
SPATA31A1,-1.221809197
SPATA31A3,-0.9614375359999999
SPATA31A5,-0.9614375359999999
SPATA31A6,-1.8808401869999998
SPATA31A7,-1.4418498690000001
SPATA31D1,-1.282787995
SPATA31E1,-0.14136474
SPATA32,-0.260991717
SPATA33,-0.300067143
SPATA4,-0.894337114
SPATA5,-0.547784346
SPATA5L1,-1.63814178
SPATA6,-0.23863080399999997
SPATA6L,-0.523059386
SPATA7,-0.11822806400000001
SPATA8,-1.8414059669999998
SPATA9,-0.44192774
SPATC1,-1.318605091
SPATC1L,-0.579594772
SPATS1,-0.522967053
SPATS2,-1.015960609
SPATS2L,-0.57954286
SPC24,-0.40119818799999996
SPC25,-0.35553508
SPCS1,-0.832806588
SPCS2,-1.72971512
SPCS3,-0.311330536
SPDEF,-0.640430632
SPDL1,-1.004172338
SPDYA,-2.152973416
SPDYC,-1.31255309
SPDYE1,-0.226431049
SPDYE2,-0.225120015
SPDYE2B,-1.297961626
SPDYE3,-1.199638889
SPDYE4,-1.03303392
SPECC1,-1.1984626790000001
SPECC1L,-1.6697312690000001
SPEF1,-0.081048335
SPEF2,-1.258463852
SPEG,-0.135034555
SPEM1,-0.90052411
SPEN,-0.500520919
SPERT,-0.7734527370000001
SPESP1,-0.282706615
SPG11,-0.332969821
SPG20,-0.871276755
SPG21,-1.7220327780000002
SPG7,-1.240969367
SPHK1,-0.462549359
SPHK2,-0.869022027
SPHKAP,-1.4787765590000002
SPI1,-0.17218730399999999
SPIB,-0.78582129
SPIC,-0.529386125
SPICE1,-0.84010464
SPIDR,-1.4294008269999998
SPIN1,-0.15970077300000002
SPIN2A,-0.31728556399999996
SPIN2B,-0.31728556399999996
SPIN3,-0.7999969840000001
SPIN4,-0.023098108
SPINK1,-0.17099601899999997
SPINK13,-1.568493018
SPINK14,-0.133595482
SPINK2,-1.44267591
SPINK4,-0.8992400740000001
SPINK5,-0.297566224
SPINK6,-0.235857347
SPINK7,-0.620610557
SPINK8,-1.5817029919999999
SPINK9,-1.152806572
SPINT1,-0.138042798
SPINT2,-0.0279334
SPINT3,-0.542233642
SPINT4,-0.332568268
SPIRE1,-0.49348585
SPIRE2,-0.821426111
SPN,-0.501609809
SPNS1,-0.648757968
SPNS2,-1.635553731
SPNS3,-1.310862131
SPO11,-0.308467115
SPOCD1,-0.962882493
SPOCK1,-1.024495243
SPOCK2,-0.903164179
SPOCK3,-0.602632896
SPON1,-0.8490679240000001
SPON2,-1.736103873
SPOP,-0.7285966309999999
SPOPL,-1.887812465
SPP1,-0.452663854
SPP2,-0.42990948
SPPL2A,-0.24134970000000003
SPPL2B,-0.9824205709999999
SPPL2C,-0.6104968510000001
SPPL3,-0.006567715
SPR,-0.952630667
SPRED1,-2.986911995
SPRED2,-2.297168552
SPRED3,-0.957138816
SPRN,-0.159295261
SPRR1A,-0.375718052
SPRR1B,-0.47655238299999997
SPRR2A,-2.2582741669999997
SPRR2B,-2.2582741669999997
SPRR2D,-1.209814953
SPRR2E,-2.2582741669999997
SPRR2F,-1.468000356
SPRR2G,-0.020306707
SPRR3,-0.475079514
SPRR4,-0.27432074100000003
SPRTN,-0.736000995
SPRY1,-0.087967144
SPRY2,-0.671386588
SPRY3,-1.101772976
SPRY4,-1.355312906
SPRYD3,-0.322876479
SPRYD4,-0.95972075
SPRYD7,-0.615217401
SPSB1,-0.827794301
SPSB2,-0.923413101
SPSB3,-0.6340876639999999
SPSB4,-0.215064783
SPTA1,-0.5131587000000001
SPTAN1,-0.28914351
SPTB,-3.8845286530000003
SPTBN1,-0.054066708
SPTBN2,-1.72596581
SPTBN4,-2.135365329
SPTBN5,-0.3373821
SPTLC1,-0.200282424
SPTLC2,-0.440922653
SPTLC3,-0.352916719
SPTSSA,-0.505929431
SPTSSB,-0.563180527
SPTY2D1,-1.1960360859999999
SPX,-0.641512937
SPZ1,-0.932566998
SQLE,-0.340530221
SQRDL,-2.04444927
SQSTM1,-0.165580115
SRA1,-1.10013491
SRBD1,-0.596368447
SRC,-0.18767251100000001
SRCAP,-0.402699476
SRCIN1,-0.37758891899999997
SRD5A1,-0.373380352
SRD5A2,-1.064599336
SRD5A3,-1.7064920590000001
SREBF1,-1.64840352
SREBF2,-1.058457316
SREK1,-1.287242822
SREK1IP1,-2.581743639
SRF,-0.094785879
SRFBP1,-1.2232586
SRGAP1,-1.02514418
SRGAP2,-1.593393974
SRGAP3,-0.473535195
SRGN,-1.0808961529999999
SRI,-0.49466791600000004
SRL,-1.3287571440000001
SRM,-0.16957746699999998
SRMS,-1.4956429519999999
SRP14,-0.472923599
SRP19,-0.09383774199999999
SRP54,-1.149561708
SRP68,-1.786742162
SRP72,-0.262894199
SRP9,-3.2268950480000003
SRPK1,-0.44267794899999996
SRPK2,-0.404871414
SRPK3,-0.20408692899999997
SRPR,-1.6787613209999999
SRPRB,-0.6913917740000001
SRPX,-0.506329018
SRPX2,-0.39190030600000003
SRR,-0.914560637
SRRD,-0.279086316
SRRM1,-3.165764662
SRRM2,-0.942894995
SRRM3,-3.550319893
SRRM4,-1.251917223
SRRM5,-0.932351081
SRRT,-1.253401196
SRSF1,-0.680233575
SRSF10,-0.363465462
SRSF11,-1.511858648
SRSF12,-0.43582374399999996
SRSF2,-0.59111989
SRSF3,-1.1955252440000002
SRSF4,-0.674931231
SRSF5,-0.642006444
SRSF6,-0.733157018
SRSF7,-0.746294648
SRSF8,-1.452987766
SRSF9,-0.475694214
SRXN1,-1.7572454080000002
SRY,-0.830486218
SS18,-0.448840453
SS18L1,-0.6600902129999999
SS18L2,-2.48946231
SSB,-0.189266744
SSBP1,-0.143074743
SSBP2,-0.18613296899999998
SSBP3,-1.6014536719999999
SSBP4,-0.264043466
SSC4D,-0.256046815
SSC5D,-0.872552729
SSFA2,-0.021182316
SSH1,-0.085117982
SSH2,-0.329015242
SSH3,-0.58419676
SSMEM1,-0.996100083
SSNA1,-1.2201257559999998
SSPN,-1.039396638
SSPO,-0.40622645
SSR1,-2.1064117490000003
SSR2,-0.8074311679999999
SSR3,-0.6852146929999999
SSR4,-0.5381244470000001
SSRP1,-1.049476729
SSSCA1,-2.429982003
SST,-0.525850328
SSTR1,-1.413757195
SSTR2,-0.327337814
SSTR3,-0.742302151
SSTR4,-0.836630975
SSTR5,-0.31103321300000003
SSU72,-2.2741823919999997
SSUH2,-0.281175948
SSX1,-0.095786858
SSX2,-0.5884064139999999
SSX2B,-0.5884064139999999
SSX2IP,-2.5339531
SSX3,-0.8207063490000001
SSX4,-0.482846878
SSX4B,-0.482846878
SSX5,-1.159271266
SSX7,-0.883714214
ST13,-0.7993148640000001
ST14,-0.308224168
ST18,-0.104298305
ST20,-0.90556271
ST20-MTHFS,-1.680635736
ST3GAL1,-0.285026923
ST3GAL2,-0.582581394
ST3GAL3,-0.283971792
ST3GAL4,-1.07069801
ST3GAL5,-0.519405744
ST3GAL6,-0.646032948
ST5,-1.300663105
ST6GAL1,-0.37184207799999996
ST6GAL2,-0.47627493
ST6GALNAC1,-0.34167105200000003
ST6GALNAC2,-0.38867660200000004
ST6GALNAC3,-0.73365492
ST6GALNAC4,-0.9255613509999999
ST6GALNAC5,-1.442137504
ST6GALNAC6,-0.473651709
ST7,-0.38093127200000004
ST7L,-1.011637968
ST8SIA1,-1.0203188840000001
ST8SIA2,-1.247004969
ST8SIA3,-0.31101087899999996
ST8SIA4,-0.514679575
ST8SIA5,-0.7150886959999999
ST8SIA6,-0.594575615
STAB1,-0.312412054
STAB2,-1.349103538
STAC,-0.716409697
STAC2,-0.321393851
STAC3,-1.430515154
STAG1,-0.162448098
STAG2,-0.45441037700000003
STAG3,-0.259449015
STAM,-0.203726758
STAM2,-1.236466438
STAMBP,-0.394229956
STAMBPL1,-0.75546223
STAP1,-1.087710157
STAP2,-0.599646748
STAR,-0.7715994159999999
STARD10,-0.30744152399999997
STARD13,-0.753937133
STARD3,-0.540484004
STARD3NL,-0.381303734
STARD4,-0.267678293
STARD5,-3.1929001439999998
STARD6,-2.292451621
STARD7,-0.8029728359999999
STARD8,-0.764328992
STARD9,-0.40686899
STAT1,-1.15642219
STAT2,-1.940458512
STAT3,-1.243287887
STAT4,-1.781940461
STAT5A,-0.529226556
STAT5B,-0.91668416
STAT6,-1.674325438
STATH,-0.438315657
STAU1,-0.010267835999999999
STAU2,-2.298695161
STBD1,-0.08896155800000001
STC1,-1.603399194
STC2,-0.281093822
STEAP1,-1.2533360390000001
STEAP1B,-1.2938389190000001
STEAP2,-0.50593182
STEAP3,-0.48153089600000004
STEAP4,-0.278467195
STH,-0.178367981
STIL,-0.085698649
STIM1,-0.872834543
STIM2,-0.554177197
STIP1,-0.26875611
STK10,-0.27322778
STK11,-0.505814434
STK11IP,-1.412129952
STK16,-1.4214690490000002
STK17A,-1.36362498
STK17B,-0.446851554
STK19,-0.17981824600000001
STK24,-0.78780909
STK25,-0.277562154
STK26,-1.097767167
STK3,-0.292463846
STK31,-1.039304797
STK32A,-0.840173937
STK32B,-0.354989435
STK32C,-0.6982856470000001
STK33,-0.259038122
STK35,-0.74431398
STK36,-0.68416091
STK38,-0.527742982
STK38L,-0.879531375
STK39,-0.367158762
STK4,-0.855227113
STK40,-1.988377179
STKLD1,-0.166186834
STMN1,-0.47499207
STMN2,-1.00286924
STMN3,-0.890625045
STMN4,-0.859606905
STMND1,-0.108829306
STOM,-0.723429225
STOML1,-0.076270096
STOML2,-2.646405592
STOML3,-0.533891982
STON1,-1.007010393
STON1-GTF2A1L,-1.007010393
STON2,-0.16051423199999998
STOX1,-0.84799332
STOX2,-0.12648932
STPG1,-0.5501913270000001
STPG2,-0.8273705140000001
STRA13,-0.571267949
STRA6,-0.941981875
STRA8,-1.119404579
STRADA,-0.6748900440000001
STRADB,-0.644677325
STRAP,-1.14657924
STRBP,-0.43900052100000003
STRC,-0.245897588
STRIP1,-1.5923026219999998
STRIP2,-0.77009262
STRN,-0.49431563
STRN3,-0.736097775
STRN4,-2.532463187
STS,-0.6815795290000001
STT3A,-1.6807736919999998
STT3B,-0.822938395
STUB1,-0.557934328
STX10,-0.859727127
STX11,-0.36699235700000005
STX12,-0.800923663
